golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_043,REC_043,B0057BUTUI,Home_and_Kitchen,medium,descriptive,sentwin,3,Are the lids on these a dark blue or a smoky gray/black?,They are like a medium blue. I was actually hoping they were gray/black but the blue still looks pretty.,KB_00377,1,"[""KB_00377"", ""KB_00380"", ""KB_00381""]","[""These canisters are great in size and I like the look of them. The color in the picture is not correct however, I thought the lid was black but it is actually blue, which is ok I guess. I would have liked them a lot better if they had been packaged better."", ""cannister set is lovely, color great,. lids fit real good, the rooster color is great would recomm end this product 100%"", ""I love these roosters and the colors are very pretty. They are well made and the lids seal very well so they are functional as well as pretty. I do not have a lot of counter so the size is just right for me.""]",11.073417001171038
G_044,REC_044,B0014CMQEQ,Pet_Supplies,long,descriptive,sentwin,3,My cat keeping peeing over the side. How can I train him to hit the target? Or install higher sides?,"I'm not sure... if you can figure out how to install a higher side on the inside of the litter box (maybe some thin plastic and some e6000 glue), that would be the solution... but if it's not a feasible alternative, maybe this is a bad litter box for your cat. Which is too bad, because we STILL love it. :) I hope you find a solution!!!",KB_00396,1,"[""KB_00396"", ""KB_00394"", ""KB_00393""]","[""They are supposed to be non-toxic, but the little one swallows them whole and choked pretty good a couple times. Also, my fat cat pees high on the side and then it drips through the crack between the box and the top piece. I found an IKEA cabinet with a hole on top and a slide out bin, and the litter box fits perfectly in it."", ""So if the poop is not scooped right away, the poop smell takes over the house. Only if I can train the cat to only pee in this and poop in the other box."", ""Unlike other reviews I've read, our cat is able to cover his poop with the pellets (again, we use two bags, and I shift most of them to one side). The cat loved the system from the beginning.""]",11.687957994581666
G_045,REC_045,B007H7G6IE,Cell_Phones_and_Accessories,long,descriptive,sentwin,3,"works on HSDPA 850/900/1900/2100 frequencies 1900, I might say the detailed specifications, is a processed snagdragon s3 or s4. thanks?",[UNANSWERABLE],,0,"[""KB_00399"", ""KB_00406"", ""KB_00401""]","[""The phone is blue/gradient, not black.2. It was basically a Tmobile phone that is unlocked.The worse part, I'm unable to get the phone working on ATT network."", ""I love this phone because of the following,- Fast, actually very fast- Gorgeous design- Good radio and voice quality- Good camera 8 MP- A great screen, both light and colors are just great"", ""I love this phone, with some very minor reservations about battery life and its ability to function in weak signal areas.""]",11.226541006180923
G_046,REC_046,B001D4BZ56,Patio_Lawn_and_Garden,long,descriptive,sentwin,3,Should you use this product right away once you mix the can of it with a gallon of water?    I noticed crystals in my container  when I was done.,if you let it sit overnight it will crystallize on the bottom of the jug you mix it in. If you heat up the solution it will dissolve the crystals. I mixed up a can into a gallon milk jug. I have stored it for a time and when ready to use it again just put the jug into a pot of hot water and it will dissolve it back to useful liquid. You need to mix the solution with a long stick that reaches the bottom as you warm it to dissolve the solids.,KB_00409,1,"[""KB_00413"", ""KB_00407"", ""KB_00409""]","[""have had probs with termites and carpenter ants in the walls. several injections of this stuff over months has murdered them well.problem is it crystallizes in leftover bottle of water mix. heat it on stove and stir and it will go back into solution."", ""When you mix the salt into water, heat up the water first (but do not use a cooking pot if you put the boron salt in it) so it is hot to touch (but not boiling). This will dissolve the solution quickly. Cold water could take hours, or not at all.2."", ""Easy to mix, easy to use. Does crystallize after a while in suspension but can be reconstituted by heating the mixture. Can be stored easily in an old gallon milk jug for later use.""]",12.150417001976166
G_047,REC_047,B007QVWMAC,Toys_and_Games,long,descriptive,sentwin,3,"can they be filled by an bicycle air pump or at a gas station or do they require their own unique pump and if so, where can I purchase it?",You can not use a bike pump or gas station pump. You need a pump that will blow up a air matress. You can purchase them at job lot for ten bucks or on amazon,KB_00420,1,"[""KB_00418"", ""KB_00424"", ""KB_00425""]","[""You will not regret buying these. You might consider bringing your own air pump for convenience."", ""Very large and strong tubes for tubing down the Pemi River, NH! Can't blow these up by mouth however (not that we tried)... definitely need a pump!"", ""Tubes are comfortable and have beverage holders. Not too difficult to inflate, bring a friend or a pump to make it easier though.""]",16.824334001285024
G_048,REC_048,B000CFQM4G,Automotive,medium,descriptive,sentwin,3,Does the gauge have an auto dim feature?,"It does have an auto dim feature. The sensor is the little hole under ""14"" and above the LCD display (you can actually see it in the product picture). I have this and can confirm that the auto-dim does work.",KB_00427,1,"[""KB_00427"", ""KB_00431"", ""KB_00429""]","[""Works amazingly well. Easy to read in all light conditions, the auto dim feature was nice. Very detailed install instructions included make installation a breeze."", ""Best price I could find the AEM new. Will install soon and edit this comment with more information on the gauge."", ""2006 Subaru STiMods: Stage II plus headers and water meth. Custom home brewed tune.4 stars, would have a 5th if it was auto dimming. Other than that, it's perfect.""]",10.995207994710654
G_049,REC_049,B007ZZQHSW,Sports_and_Outdoors,long,descriptive,sentwin,3,"Is this item bigger/heavier than this one: Spec-Ops Brand Recon-Wrap Multi-Season, Multi-Mode Head Gear (Woodland Digital)","I don't own the specific one you linked, but all of the Recon Wraps that I've owned have been the same. The closest any of them have been to being ""bigger"" is the multicam one I got on Amazon is longer than the ones that were issued or that I bought on base. But the longer ones mention it in their description generally so it shouldn't be a surprise.",KB_00440,1,"[""KB_00438"", ""KB_00440"", ""KB_00437""]","[""This is lightweight multi-mode multi- use head gear. Keeps head cool on hot days, cannot say about warmth in cool weather since its August in the south."", ""The multi cam pattern is great in this head wrap and the mfg has increased the length to better suit different size heads. Definitely going to buy another!"", ""This Spec-Ops brand version is far better than the Condor multi wrap.This version is made of better material and the pattern is well defined and is clearly multicam.The only drawback I have found is that the inside is a solid, light color. If you intend to use this item for camouflage it will not be as effective in certain configurations where the inside is exposed.""]",11.635750001005363
G_050,REC_050,B005ONMFAQ,Cell_Phones_and_Accessories,medium,descriptive,sentwin,3,Is this a hard plastic case or a flexible rubber case?,It is more of a plastic case. I wouldn't reccomend getting it unless you really need a cheap phone cover and have no other options.,KB_00451,1,"[""KB_00455"", ""KB_00452"", ""KB_00450""]","[""It is important to not that the D710 case is different from the other and will only fit the Sprint version of the Galaxy S2. The case is hard plastic with a very slim profile and easy snap on installation. I would have given 5 stars but the plastic case is a little slippery resulting in a few accidents."", ""I must say that I was impressed with the perfect fit that was easily snapped on. When I read that it was a rubberized case I expected there to be rubber on the inside to minimize shock if dropped. However, there was no rubber."", ""Not what I thought it was going to be. Marketed as \""rubberized\"" but nothing rubber about it. Just a cheap plastic that is not worth the money or wait of arrival.""]",31.447041998035274
G_051,REC_051,B000EMDB3C,Home_and_Kitchen,long,descriptive,sentwin,3,Do both sides brew at the same time or do they have separate timers? Does it even have delayed brewing timers?,Both brew at the same time unless you have it set for only brewing one cup. There is no timer for delayed brewing. It works very well this way for my purposes.,KB_00464,1,"[""KB_00465"", ""KB_00457"", ""KB_00458""]","[""This is the only machine we could find that does this. The concept is perfect in brewing two different coffees at the same time. The #1 Melita filter fits for those of us who like that additional filtering."", ""The idea was intriguing but not exactly what we hoped. You don't have the option of brewing on one side or the other. If it's one cup then it's on the left."", ""We don't drink enough coffee to justify brewing a whole pot, plus we like ours at different strengths. It does brew two sides at a time, but since we drink our coffee at different times we just use the one side most of the time.I'm not sure why people are complaining that the coffee isn't hot enough.""]",27.39458400174044
G_052,REC_052,B00G11D5JA,Cell_Phones_and_Accessories,medium,descriptive,sentwin,3,How to install this screen protector?,[UNANSWERABLE],,0,"[""KB_00469"", ""KB_00467"", ""KB_00472""]","[""This screen protector is top notch! It truly does what it says with the anti glare and it is fabulous."", ""Easy to install. Spray your screen with water not to much and install damp and smooth out the bubble. Worked great for me....."", ""While the anti-glare screen protector is good, putting it on was a challange, as the card  caused several scratches to appear on it.""]",10.229125000478234
G_053,REC_053,B003NRHAH8,Electronics,medium,descriptive,sentwin,3,Will this work on my Sony Nex 7?,Yes,KB_00477,1,"[""KB_00477"", ""KB_00480"", ""KB_00478""]","[""This is a nice and compact lens which I enjoy using on my NEX 7. Unfortunately, its sharpness is somewhat lacking especially when placed in more challenging situations (eg."", ""i use this as my everyday lens on my nex-5n. it makes the camera very compact and takes very nice pics."", ""This is my third lens of the Sony Nex Cameras. Great pictures at all and  I don't heasitate in buying this lens.""]",16.761790997406933
G_054,REC_054,B006FJCLI4,Sports_and_Outdoors,long,descriptive,sentwin,3,"I want to use this phone in Europe, and do not intend to use it in US with T-Mobile.  Can I get an unlocked version of this phone?",This phone can be unlocked with a 4 digit code and you can get those online at unlock codes dot com or you can find them from T-Mobile. eather way you can use this phone if you do get that. Thanks for asking.,KB_00487,1,"[""KB_00491"", ""KB_00487"", ""KB_00491""]","[""My husband and I  have had a T-Mobile phone plan for ~10 years, so do all my grown children. We talk to each other using the free T-Mobile to T-Mobile plan. Anyway, another phone broke, instead of renewing a contract every time a new phone is needed, we buy one from Amazon."", ""In Package: Comes with power cord (recharging) and a T Mobile sim card (you have to call TMobile to activate your prepaid phone line and the sim card). Or you can get your own phone line with another carrier (they will require their own sim card).The phone is more of a backup phone (than my primary phone), but it is REALLY easy to use."", ""We talk to each other using the free T-Mobile to T-Mobile plan. Anyway, another phone broke, instead of renewing a contract every time a new phone is needed, we buy one from Amazon. Works well for us, we appreciate the ability to buy one when we need one.""]",35.52445899549639
G_055,REC_055,B005KP1E14,Toys_and_Games,medium,descriptive,sentwin,3,What is the difference between this helicopter and the MCX RTF,"If you are interested at all in advancing your skills and learning to fly bigger RC helicopters, get the MCX or better yet the MCX2. These are 4 channel helis and the controls will be correct on the transmitter. The Scout is 3 channel and the controls will not teach you how to fly an RC helicopter correctly.",KB_00499,1,"[""KB_00505"", ""KB_00499"", ""KB_00500""]","[""This is my first RC helicopter and I love it.Pros:Not expensiveSmallEasy to flyCons:Battery can only last about 10 minsRecommended for RC Helicopter beginners!"", ""This is now his new favorite, and he flies it quite well. He still uses his Scout, and no doubt, his scout was what helped him be prepared to fly the MCX. Part of me wants to recommend the MCX ($75) if you're starting out, but I'd say the Scout is better if it's for a kid, and then you could upgrade later."", ""The higher price is justified by better control and quality. I recommend this to anyone interested in RC Helicopters.""]",33.53466700355057
G_056,REC_056,B007TGMJ4S,Pet_Supplies,medium,descriptive,sentwin,3,what are the dimen of this product? holong and wide is it,[UNANSWERABLE],,0,"[""KB_00507"", ""KB_00511"", ""KB_00508""]","[""Now as for the product itself. It pretty much does what it says."", ""It adds lots of color to my glo fish and the tank. Very pleased with my purchase."", ""Sorry, not meaning to bash another person's review of a product, but some info needs to be clarified or corrected. In the description (and again on the packaging once you get the product) it says this item is meant to be placed ON TOP of a glass or plastic canopy OVER your fish tank.""]",12.354833997960668
G_057,REC_057,B004WMP03E,Home_and_Kitchen,medium,descriptive,sentwin,3,How thick is the Stainless Steel Measuring cups? Some are quite thin.,You're right--these are thin.,KB_00518,1,"[""KB_00518"", ""KB_00517"", ""KB_00524""]","[""It's hard to tell by the pictures but the cups are quite thin, you can squeeze the sides and they give quite a bit (I think if I tried I could completely bend them inward). I guess they're okay for the price."", ""The measuring spoons are pretty cheap quality, they bend easily and some have even started to rust where they have gotten scratched (they may have gone through the garbage disposal on accident). The measuring cups are fine, just not the highest quality. They are pretty light but they have held up just fine."", ""they are stainless steel, a nice set and they seem sturdy. I measure on a scale now, but its nice to have a solid set of measuring cups.""]",15.86995799880242
G_058,REC_058,B003L14UCO,Office_Products,long,descriptive,sentwin,3,"What is the capacity?  For example, Brother's cartridge says it'll print 2600 sheets at 5% coverage.","2600, give or take a couple hundred. Remember that this is 5% coverage. I get about 1800 to 1900 with full text pages. About four reams of paper.",KB_00530,1,"[""KB_00530"", ""KB_00529"", ""KB_00527""]","[""This cartridge yielded only 938 pages, far short of the 2600 that a true \""high-yield\"" would print. Also, the print quality was deteriorating rapidly over the last several hundred pages."", ""It took 10 minutes of wiping the excess spilled toner off the cartridge before I could put it in the drum. I give it two stars, because it appears to print alright, after throwing the first two sheets away because of excess toner on the sheet."", ""I bought this cartridge as a back up when my Brother cartridge ran out of ink. Today, it ran out of ink, 5 months after I purchased it.""]",12.360417000309099
G_059,REC_059,B000BKY63G,Tools_and_Home_Improvement,long,descriptive,sentwin,3,can I purchase extra rail clamps for other tools such as a drill press or scroll saw?,Yes the part number is PM-7002 available on Amazon.com,KB_00541,1,"[""KB_00536"", ""KB_00543"", ""KB_00541""]","[""If you are going to use this in one location for extended periods of time then I would highly recommend it. The beauty of this beast is the fact that you can buy additional clamps and mount whatever you want on it. I am building out my woodshop and needed a space saving alternative for various benchtop tools."", ""Amazon customer service cannot contact the company also. If any of the tools you intend to use with the product have offset mounting holes (not inline with the mounts), according to the product manual you must purchase kit J-104 that provides brackets to mount the tool to the supports."", ""Mine is in a more stationary use environment. I have purchased 2 additional PM7002 units to attach other work tools to the center.""]",15.602499996020924
G_060,REC_060,B002HRET4M,Patio_Lawn_and_Garden,long,descriptive,sentwin,3,"Just installed the Baracuda, it continuously gets stuck on the pool ladder. I followed the instructions is there someting we can do to fix this?","I am saying this based on my experience, I had control valve set more suction to baracuda than skimmer. Once I changed set up to be neutral for sharing suction power between baracuda and skimmer, it started behaving the way it should. I hope this resolve your problem",KB_00552,1,"[""KB_00555"", ""KB_00550"", ""KB_00551""]","[""The one thing that could be improved is its mobility. It gets stuck on the side of my pool steps all the time."", ""We purchased the baracuda because our last cleaner would go behind the ladder and get stuck. This one will not go behind the ladder, but occasionally the ring to prevent this hooks the bottom rung."", ""It was easy to assemble & hook up. It occasionally would get stuck on the ladder but we learned to remove it during the day while the pool was being cleaned. Very impressive for not a lot of money!""]",12.616583997441921
G_061,REC_061,B001KW0BE2,Home_and_Kitchen,long,descriptive,sentwin,3,"Will it remain stable if the cardboard backing is not put on? I have beautiful wood paneling on my wall, and I would like it to be visible through it.",I highly doubt it. The backing actually stabilizes the overall frame.,KB_00557,1,"[""KB_00557"", ""KB_00556"", ""KB_00560""]","[""The shelf looks ok from a distance but the back is actually black cardboard. It is VERY unstable."", ""This piece holds lots of media. Remember this isn't wood but hi-compressed cardboard with a thin backing. I fastened my unit to a closet wall."", ""I like the look of this item and the fact that it holds a lot of CDs, and I guess it'll be okay because it is against a wall, but it is not entirely steady. I feel that it could topple over easily.""]",11.529165996762458
G_062,REC_062,B002KJSD8K,Beauty,medium,descriptive,sentwin,3,what type of smell does it have,It is a very light not unpleasant smell that dissipates quickly. It is not floral at all.,KB_00574,1,"[""KB_00566"", ""KB_00574"", ""KB_00567""]","[""I think this works well. Doesn't smell great but also doesn't bother me. I bought one for my mom too."", ""This is a really nice thick firming lotion. I like the way it smells, and it glides on easily and absorbs quickly.However, I wouldn't say it was worth the extra money. Most of the other firming creams that were $10-15, such as Nivea, worked a lot quicker and better, so I'd say hold off and try the Nivea Goodbye Cellulite firming serum or the Jergen's Skin Firming Lotion."", ""love this lotion, not greasy. Keeps skin soft, not sure I can tell about tightening, but like the feel  of it""]",17.411000000720378
G_063,REC_063,B001RTL5L6,Sports_and_Outdoors,medium,descriptive,sentwin,3,How do you turn off/on and is there an auto shut off?,There is a little black button to push for on and off and setting what mode you want them in.  They will automatically shut off after about 5 minutes if the wheels are not in motion.,KB_00584,1,"[""KB_00580"", ""KB_00580"", ""KB_00579""]","[""This means if you use rechargeable AA's you have to remove the batteries from their bays. One of the units I own tends to turn itself off while I am riding. This tends to happen at least once every ride."", ""This tends to happen at least once every ride. I can stop and turn it back on but eventually it will turn itself off ( even with freshly charged batteries ). I plan to replace the bad unit."", ""Once installed, even on a wheel for which it was not designed, it is quite solid with no \""play\"" or \""slippage.\"" Unlike some other wheel lights (particularly valve-lights), this is not automatic, you need to turn it on yourself.""]",11.782875000790227
G_064,REC_064,B0018B15FE,Health_and_Personal_Care,long,descriptive,sentwin,3,"Using Charlie's without cleaning the machine? has anyone used this soap in a laundromat or apartment building machine where it's nearly impossible to clean the machine?I've heard great reviews of this soap, but I don't really control my washing machine environment as much as I'd like to, since I don't have my own machines - if the soap's going to suck in this environment, I'd rather know ahead of time and not buy it.",[UNANSWERABLE],,0,"[""KB_00586"", ""KB_00589"", ""KB_00587""]","[""I've been using Charlie's soap for my laundry for over 6 years and I'll continue to use it because I love it so much! It's a great product, gets rid of more stains than any other soap I've used, it's a great deal because there's up to 100 loads per can, safe for the environment, safe for babies and anyone with sensitive skin (my family) or allergies, works in any washer, and I like that it has no added smell."", ""From what I've read other places, some babies are sensitive to this soap. I know that you are not supposed to switch between Charlie's and other detergents and that you are supposed to clean out your machine first, and I did all that, but still my son was having reactions. Also, we do not have hard water."", ""I have very sensitive skin and usually use Dr. Bronner's Sal Suds. I saw Charlie's detergent at my local natural food store and thought to try it. I'm not sure how well it's really cleaning.""]",31.55495800456265
G_065,REC_065,B002HDYD88,Home_and_Kitchen,long,descriptive,sentwin,3,"Anyone using them on carpet? How stable are they? If you were to just sit your speakers on them (without any tac) , would that be ok?",They come with metal spikes for the bottom of the stand. These extend down into the carpet and create a pretty stable platform. Mine have nothing attaching the speaker to the stand (just gravity) and they are plenty stable on carpet.,KB_00597,1,"[""KB_00605"", ""KB_00599"", ""KB_00596""]","[""I did not countersink it;however, as the little rubber grips for your speaker bottoms hold the speakers above that screw. I was worried about stability because I have a 4 year old who plays near these, but no problems as they are very stable with smallish speakers like mine."", ""The speakers are a bit heavy and we wanted to be sure the top shelf was secure.the quality for the price would lead me to recommend these stands to anyone wanting to put their speakers at the perfect height and have them be secure."", ""If you do strip them you could easily fix it with some glue and sawdust or sliver of wood inserted in the hole.I'm using these with the carpet spikes, and the small brass spikes for the speakers. I was a little dubious at first about the strip of plastic that covers the speaker wire in the back, but it actually works fine in practice.""]",10.7404999944265
G_066,REC_066,B00165XQWW,Electronics,long,descriptive,sentwin,3,Is it light weight? I have the Logitech M325 and I love everything about it except that it's a little heavier than I'd like since I'm a gamer.,The answer is that it is lightweight and easy to use.  I'm currently using only the 450 with my laptop.,KB_00612,1,"[""KB_00609"", ""KB_00607"", ""KB_00607""]","[""What can i really say about this mouse except that i love it to death, got it for use in playing the MMORPG - Perfect World on my home computer cabled logitech kept getting snagged. This mouse work great the reciever is so small i can plug it in the front usb port and forget that it is even there since it does not stick out and hurt any thing at all."", ""That's simply the fault of the batteries. Seems like we'd have a really light-weight mouse available today.- High acceleration default. Other mice I've plugged in have been at expected levels, but this one needed to be slowed way down."", ""That's a huge problem since opening new browser tabs is such a common operation. Also really inconsistent with tilt buttons that are very sensitive.- Heavy. That's simply the fault of the batteries.""]",14.575667002645787
G_067,REC_067,B007J3FAJ2,Toys_and_Games,medium,descriptive,sentwin,3,where to get replacement balls for Fisher-Price Cruise and Groove Ballapalooza?,[UNANSWERABLE],,0,"[""KB_00616"", ""KB_00620"", ""KB_00618""]","[""I uploaded a photo that compared the balls for this toy with some of their other similar toys.I couldn't find replacement balls for the Ballapalooza on the Fisher-Price website but I called their customer service department a couple of weeks ago and was able to get a replacement set for the newly released Fisher-Price Ballcano. Fisher-Price service has a great reputation.The price is a bit high but if this toy lasts as long as my other toys from Fisher Price, it's absolutely worth it."", ""It is fun to look at and the trampoline works remarkably well once you adjust it on the arm. I later found out that some balls from other Fisher Price toys work well with it as well."", ""I'm happy that I chose the Fisher_Price Cruise and Groove Ballapalooza as a gift for my grandsons Christmas! He absolutely loves it.""]",12.755125004332513
G_068,REC_068,B001ELX290,Health_and_Personal_Care,medium,descriptive,sentwin,3,what is the active ingredient that inhibits hair growth in this product?,This isn't a hair inhibitor. It stops ingrown hairs.,KB_00626,1,"[""KB_00626"", ""KB_00630"", ""KB_00629""]","[""Works great! has really helped reduce ingrown hair from waxing. Use it every night after my shower."", ""I use an epilator to shave my legs. When my hair grows back I get a lot of ingrown hairs. The PFB Vanish has almost erased all of them."", ""You guys with curly hair know what I'm talking about. Ingrown hairs from shaving. The irritation, the itching, the little skin infections dotting your face.""]",11.3744160044007
G_069,REC_069,B0066FET1Y,Grocery_and_Gourmet_Food,short,descriptive,sentwin,3,what are the ingredients,[UNANSWERABLE],,0,"[""KB_00636"", ""KB_00644"", ""KB_00640""]","[""We love this product . Thank you for taking the time to find the ingredients and make such a wonderful product. I appreciate being able to drink something with no side effects."", ""I found a perfect decaf tea (PG Tips decaf is indistinguishable from the regular tea), and have come to enjoy a number of herbals and other brews, but have never a decent decaf coffee or coffee substitute.I found this stuff by accident online and bought a sample out of curiosity. I liked that it was organic, and there's nothing in the ingredients that turned me off."", ""This is it and it has a real good flavor. It also has other good healthy ingredients..(label will tell). Even if you wanted more coffee like flavor, you could add a little bit of real coffee to the brew.""]",29.483041995263193
G_070,REC_070,B0057R27YI,Electronics,long,descriptive,sentwin,3,Will this lens work with a Rebel Xsi?  my telephoto lens was dropped so I am looking for something else to purchase.,"I am not positive but think it will. When I purchased the adaptor to fit it to my Rebel T3, it listed a lot of other canon cameras that it also fit. If all canon cameras can fit the same lenses, then the adaptor would do the same. It's been a fun lens, does take some extra moments when focusing.",KB_00647,1,"[""KB_00651"", ""KB_00649"", ""KB_00646""]","[""Built quality of Lens is OK but very heavy, it is rather a terrestrial camera telescope than a Lens to put it right. The T-Mount provided with the Lens for Canon EOS is not up to the mark as in my case with careful handling it has got broken, the thread is loose can't be fixed to lens anymore."", ""Nevertheless, the lens worked as advertised. When ordering this lens make sure to note which camera the adapter mounting ring is for as there are more than one being listed on Amazon.com. This is as stated in the ad a manual zoom and focus telephoto lens."", ""The few I have taken shown no evidence of poor image resolution near the edges. As with any telephoto lens you will need a good tripod or mono pod to steady the image. If you're looking to take pictures of celestial objects you will need a tripod with a counter weight system, if not don't let go of the camera after positioning it.""]",31.11120800167555
G_071,REC_071,B00021LQ0U,Home_and_Kitchen,long,descriptive,sentwin,3,Would like it to hold my favorite Lysol wipes. What is the measurement from handle to edge? The picture shows a roll of paper towels so it looks wide.,"I just measured the one I purchased, and if you are measuring from edge of handle to inside edge it is about 5 1/4 inches (that is the area across where the paper towel roll is), I just put a jumbo Clorox canister in and fits nicely, I was surprised when I got this as it is a work horse, not one of those flimsy plastic totes, you will not have any problem putting your Lysol wipes in this as it is large. Since it is very sturdy it is heavier and not bendable.  I have one under my kitchen sink full of all the items I use regularly so I don't have to hunt, just pull the tote out and ready to go. I am very pleased with the quality of the tote that I plan to get another one for my work tools, hope this helps you.",KB_00654,1,"[""KB_00662"", ""KB_00656"", ""KB_00657""]","[""I bought this product to keep my cleaning items tidy under the sink and so I could easily carry them around when cleaning the housing.....it is much bigger than I imagined but this is truly a solid product and works well for what I needed it for. Easily fits my cleaning products and paper towels. I am debating ordering another one for the car stuff!As for the shipping it arrived ahead of the estimated date!"", ""Great tote / caddy for cleaning supplies. Big deep sides easily hold rolls of paper towels or bottles of cleaning products. Sturdy thick plastic."", ""I almost love this caddy! It is big enough to hold my window cleaner, dust and furniture polish,  bathroom scrubbers,  and disinfectant wipes and/or sprays, PLUS a couple of rags and/or paper towels, and even nearlly my toilet cleaning handles (I have the Clorox Toilet and the Scrubbing Bubbles Fresh Brush wands which I easily transport with the caddy by just laying them over the top). It makes it SO convenient to grab this caddy with everything in tow to head on upstairs to clean.""]",28.42841699748533
G_072,REC_072,B002HKCEAA,Toys_and_Games,long,descriptive,sentwin,3,What should I do to stop the propellers from falling off the rods? The rotation causes them to come right off.,Call the manufacturer they are real great with help.734-502-8796.,KB_00667,1,"[""KB_00672"", ""KB_00672"", ""KB_00664""]","[""Look for replacement propellers in the box. There aren't any."", ""There aren't any. Wait until next day (because, y'know, Christmas) to call hobby stores all over the place looking for replacement propellers. Finally find an open store 40 minutes away."", ""When I recieved the boat, it had the left side propeller broken, it really disappointed me. I replaced the propeller with one of the replacing propellers that came with the boat, but the two replacing propellers were for the right side, no one for the left side, I replaced it though.""]",12.196166004287079
G_073,REC_073,B001GCU0TW,Health_and_Personal_Care,medium,descriptive,sentwin,3,what are all ingredients? i am looking for no aspirin. thank you!,"Alka-Seltzer ""Heartburn"" contains no aspirin. It is formulated to treat only heartburn (indigestion). Active ingredients are anhydrous citric acid and sodium bicarbonate, both antacids. The package it comes in is very similar in appearance to the Alka-Seltzer package which does have tablets containing aspirin. You have to look carefully. They both have ""Lemon Lime"" on the front cover.",KB_00682,1,"[""KB_00674"", ""KB_00680"", ""KB_00679""]","[""No aspirin need I say more! It makes a difference if you take other medications."", ""I've been taking Alka-Seltzer without aspirin since it was in a yellow box; about 30 years. Simethicone controls gas pretty well."", ""This is great for anyone who gets frequent heartburn or acid reflux. Because some of us have to take this often (maybe even nightly before bed if bed time is too close to dinner time), it has no aspirin (blood thinner). I do recommend it.""]",12.833542001317255
G_074,REC_074,B0093HHGD0,Home_and_Kitchen,long,descriptive,sentwin,3,Did it shrink in size after you washed and dried it?  I'm afraid it might be too small for my queen bed if it shrinks any.,"The first time I washed the quilt I hung it out to dry and then the second time I actually put it in the dryer cause I was in a hurry. I didn't see a change in sizing. At the time I was using it on a twin sized bed before I bought the full that I have now. When I made the bed after putting it in the dryer the quilt hung the same length on both sides that it had before washing. It didn't change at all. I have had this quilt now for about 6-7 months and I am still very satisfied with it. I'm also pretty sure that the tag might say preshrunk but I'm not sure, I'd have to look, but mine didn't change in size at all after washing and drying. Hope this helps!",KB_00686,1,"[""KB_00692"", ""KB_00689"", ""KB_00685""]","[""I did love this, but, it did shrink a lot. I would not recommend it."", ""I have 4 small dogs that think the bed belongs to them, but the quilt never looks dirty. It also washes and dries well, with a drying time that is about 1/4 the length that I had to use with my other quilts. Buy it!"", ""My biggest concern was the sizing full/queen. I have a queen size bed and I was worried it wouldn't drape long on the sides as pictured. This was not a problem.""]",17.263209003431257
G_075,REC_075,B008KEJ1LM,Health_and_Personal_Care,short,descriptive,sentwin,3,ease of comb removal,the comb removal is very easy to remove and put back on. So far this product has been great and is a great buy.,KB_00698,1,"[""KB_00703"", ""KB_00700"", ""KB_00694""]","[""I love it for a quick trim of the beard. Saves a lot of time compared to using a comb and scissors."", ""The ease was even misleading to the point that we gave them a try in a full haircut. As a haircutting tool it was a little tedious but it did work despite taking some extra time. As beard and sideburn trimmers they are outstanding."", ""It is also light weight and comfortable to hold. The adjustable comb works exactly as it should: it determines how close to the skin the clipper will clip. Panasonic designed this clipper to be waterproof.""]",11.274750002485234
G_076,REC_076,B0047YVIEC,Electronics,medium,descriptive,sentwin,3,Will this battery work with a Linux OS?,[UNANSWERABLE],,0,"[""KB_00705"", ""KB_00707"", ""KB_00704""]","[""Don't want to say anything bad about seller. This is my 2nd battery for laptop and none will stay charged so I assume that it is my laptop. Never returned this because it was my 2nd purchase that didn't work so I assumed it is not the product."", "")Also noticed some sellers claiming their batteries were &#34;unlocked&#34;, or had BIOS codes unencrypted, or similar. AGPtek makes no mention of any of this and the battery worked fine, so I'm not sure this is a real issue. Perhaps some folks are simply misunderstanding or mischaracterizing the Sony battery monitor agent described above, or maybe all aftermarket batteries include this &#34;unlocking&#34; feature in order to work at all."", ""This item showed up and never worked. Plugged it in, tried to update my BIOS, nothing I could do to get this battery to work. Returned it and got my money back.""]",12.120457999117207
G_077,REC_077,B0045JSO32,Electronics,long,descriptive,sentwin,3,"Can you run a single monitor with this?  Basically, I have a DMS59 card and a standard VGA monitor.  Just want to use the card and the monitor.","Yes, you can. You don't have to use 2 monitors. For the card or cable to work properly",KB_00721,1,"[""KB_00714"", ""KB_00714"", ""KB_00721""]","[""Be aware the VGA's are both female so if you have male ports to plug in with it will work perfectly.. I have a monitor with a built in VGA outlet to plug into this adapter and it works perfectly. No issues of any sort.The OTHER display i have is another story."", ""Be aware the VGA's are both female so if you have male ports to plug in with it will work perfectly.. I have a monitor with a built in VGA outlet to plug into this adapter and it works perfectly."", ""It met my requirements to get my monitor hooked to my computer. althoughI do not have a dual monitor set up. It allowed me to connect my monitor and get it up and running.""]",10.384458000771701
