golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_050,REC_050,B005ONMFAQ,Cell_Phones_and_Accessories,medium,descriptive,pc,3,Is this a hard plastic case or a flexible rubber case?,It is more of a plastic case. I wouldn't reccomend getting it unless you really need a cheap phone cover and have no other options.,KB_00451,1,"[""KB_00452"", ""KB_00450"", ""KB_00456""]","[""I had a hard time finding a case for my Sprint Samsung Galaxy S2 phone, so I was excited to find this case. It touted low profile, perfect fit, and rubberized black hard case. I must say that I was impressed with the perfect fit that was easily snapped on. When I read that it was a rubberized case I expected there to be rubber on the inside to minimize shock if dropped. However, there was no rubber."", ""Not what I thought it was going to be. Marketed as \""rubberized\"" but nothing rubber about it. Just a cheap plastic that is not worth the money or wait of arrival."", ""lol as u can see by the title i Hate this case!! had a greasy finger print inside the back peice (its 2 parts), stained smudge marks on the back ,SUPER thin cant even believe they had the audacity to call it a \""hard protective\"" case its a cheap thin plastic and is in soo many words crap im returning this.""]",32.75216699694283
G_051,REC_051,B000EMDB3C,Home_and_Kitchen,long,descriptive,pc,3,Do both sides brew at the same time or do they have separate timers? Does it even have delayed brewing timers?,Both brew at the same time unless you have it set for only brewing one cup. There is no timer for delayed brewing. It works very well this way for my purposes.,KB_00464,1,"[""KB_00457"", ""KB_00459"", ""KB_00460""]","[""The idea was intriguing but not exactly what we hoped. You don't have the option of brewing on one side or the other. If it's one cup then it's on the left. You can't brew the right side alone. It does drip on both sides even if you only brewed one cup. It works well enough and it was better than messing with our Keurig (very sad for Keurig) but not our 'forever' maker."", ""Compared to the other \""to-go\"" type coffee makers I have tried, this one brews the best coffee. But the drawback is the design. If you only brew on one side, the other side will still drip a small amount of coffee. Both sides continue to drip even after you shut the machine after. Also when you take out the basket to clean it, it drips all over. Good coffee but lots of clean-up."", ""I loved the idea that you could brew one or two cups, but this machine was nothing but a big pain for me. I've already packed it up and bought a different one. There are two separate swing out arms each with its own filter but they leak every time I used them. The water comes through so fast you have to use extra coffee grinds so your cup is not weak. It is also not very hot because it is not in the maker long enough to heat up properly.""]",27.84587499627378
G_052,REC_052,B00G11D5JA,Cell_Phones_and_Accessories,medium,descriptive,pc,3,How to install this screen protector?,[UNANSWERABLE],,0,"[""KB_00472"", ""KB_00467"", ""KB_00468""]","[""While the anti-glare screen protector is good, putting it on was a challange, as the card  caused several scratches to appear on it."", ""Sceen saver is a perfect fit and high quality. Easy to install. Spray your screen with water not to much and install damp and smooth out the bubble. Worked great for me....."", ""Can not remove the bubbles, impossible to work with. there must be a better way  I have screen savers on all of my other devices and they work extremely well. I tried all 3 in this package following the directions carefully. I was unable to install without bubbles remaining.""]",10.439250007038936
G_053,REC_053,B003NRHAH8,Electronics,medium,descriptive,pc,3,Will this work on my Sony Nex 7?,Yes,KB_00477,1,"[""KB_00480"", ""KB_00477"", ""KB_00484""]","[""i use this as my everyday lens on my nex-5n. it makes the camera very compact and takes very nice pics. now hoping sony and others can start making more lenses for these cameras."", ""This is a nice and compact lens which I enjoy using on my NEX 7. Unfortunately, its sharpness is somewhat lacking especially when placed in more challenging situations (eg. low light street). I wish Sony will put out a better version of this lens - based on the photos I have seen... 3 stars is about right."", ""makes my NEX-7 very portable and great for macro shots!""]",15.927707994705997
G_054,REC_054,B006FJCLI4,Sports_and_Outdoors,long,descriptive,pc,3,"I want to use this phone in Europe, and do not intend to use it in US with T-Mobile.  Can I get an unlocked version of this phone?",This phone can be unlocked with a 4 digit code and you can get those online at unlock codes dot com or you can find them from T-Mobile. eather way you can use this phone if you do get that. Thanks for asking.,KB_00487,1,"[""KB_00491"", ""KB_00489"", ""KB_00487""]","[""My husband and I  have had a T-Mobile phone plan for ~10 years, so do all my grown children. We talk to each other using the free T-Mobile to T-Mobile plan. Anyway, another phone broke, instead of renewing a contract every time a new phone is needed, we buy one from Amazon. Works well for us, we appreciate the ability to buy one when we need one."", ""I signed up for a T-Mobile pay as you go phone because I don't use my phone much and they have the best per minute rate of all the carriers. The downside is you pay for the phone up front, unlike the last phone we got from Verizon for signing a new contract. The network coverage is nowhere as strong as my wife's LG Accolade Verizon phone, especially in fringe areas."", ""My LG GS170 phone was bought at Walmart for a lower price (christmas pricing). In Package: Comes with power cord (recharging) and a T Mobile sim card (you have to call TMobile to activate your prepaid phone line and the sim card). Or you can get your own phone line with another carrier (they will require their own sim card).The phone is more of a backup phone (than my primary phone), but it is REALLY easy to use.""]",29.718459001742303
G_055,REC_055,B005KP1E14,Toys_and_Games,medium,descriptive,pc,3,What is the difference between this helicopter and the MCX RTF,"If you are interested at all in advancing your skills and learning to fly bigger RC helicopters, get the MCX or better yet the MCX2. These are 4 channel helis and the controls will be correct on the transmitter. The Scout is 3 channel and the controls will not teach you how to fly an RC helicopter correctly.",KB_00499,1,"[""KB_00499"", ""KB_00497"", ""KB_00505""]","[""It's a 4-channel, larger, and little more powerful. This is now his new favorite, and he flies it quite well. He still uses his Scout, and no doubt, his scout was what helped him be prepared to fly the MCX. Part of me wants to recommend the MCX ($75) if you're starting out, but I'd say the Scout is better if it's for a kid, and then you could upgrade later."", ""This is my first RC Helicopter. The guy at the local hobby shop suggested this heli over a larger one (27\"" from nose to tail) that was about the same price. The difference is that this is a \""hobby\"" heli and not a \""toy\"" heli. The difference is that \""toy\"" heli's do not have replaceable parts, should you crash one too many times. \""Hobby\"" heli's have fully replaceable parts."", ""This is my first RC helicopter and I love it.Pros:Not expensiveSmallEasy to flyCons:Battery can only last about 10 minsRecommended for RC Helicopter beginners!""]",31.4765829971293
G_056,REC_056,B007TGMJ4S,Pet_Supplies,medium,descriptive,pc,3,what are the dimen of this product? holong and wide is it,[UNANSWERABLE],,0,"[""KB_00508"", ""KB_00509"", ""KB_00514""]","[""Sorry, not meaning to bash another person's review of a product, but some info needs to be clarified or corrected. In the description (and again on the packaging once you get the product) it says this item is meant to be placed ON TOP of a glass or plastic canopy OVER your fish tank. Of course, where else is somebody going to put it? Well, it is NOT meant to be placed UNDER a hood IN your fish tank where it is exposed to excessive moisture."", ""waste of money and I don't know how to fix it."", ""Fight pop out of the darkness! Its really awesome! Makes out aquarium look neat and very beautiful. Thank you so much""]",11.91408300655894
G_057,REC_057,B004WMP03E,Home_and_Kitchen,medium,descriptive,pc,3,How thick is the Stainless Steel Measuring cups? Some are quite thin.,You're right--these are thin.,KB_00518,1,"[""KB_00518"", ""KB_00522"", ""KB_00524""]","[""It's hard to tell by the pictures but the cups are quite thin, you can squeeze the sides and they give quite a bit (I think if I tried I could completely bend them inward). I guess they're okay for the price. The measuring spoons seem good. If I had to do it over again I'd go with something a little stronger."", ""There's nothing miraculous to note about these measuring cups. They're sturdy, stainless steel, and measure things you put into them. Nuff said."", ""well...what can i say? they are stainless steel, a nice set and they seem sturdy. I measure on a scale now, but its nice to have a solid set of measuring cups.""]",12.761165999108925
G_058,REC_058,B003L14UCO,Office_Products,long,descriptive,pc,3,"What is the capacity?  For example, Brother's cartridge says it'll print 2600 sheets at 5% coverage.","2600, give or take a couple hundred. Remember that this is 5% coverage. I get about 1800 to 1900 with full text pages. About four reams of paper.",KB_00530,1,"[""KB_00530"", ""KB_00527"", ""KB_00529""]","[""This cartridge yielded only 938 pages, far short of the 2600 that a true \""high-yield\"" would print. Also, the print quality was deteriorating rapidly over the last several hundred pages. Considering the price, the yield was not that bad of a value, but the product is misrepresented as high-yield when it is not."", ""I bought this cartridge as a back up when my Brother cartridge ran out of ink. Today, it ran out of ink, 5 months after I purchased it. The installation went smoothly but there is background black type on the page. I am still within the 6 month period. The background printing stopped after several sheets were printed. It is ok now."", ""This toner cartridge was absolutely filthy with excess toner when I opened the package (plastic bag). It took 10 minutes of wiping the excess spilled toner off the cartridge before I could put it in the drum. I give it two stars, because it appears to print alright, after throwing the first two sheets away because of excess toner on the sheet.""]",11.374249996151775
G_059,REC_059,B000BKY63G,Tools_and_Home_Improvement,long,descriptive,pc,3,can I purchase extra rail clamps for other tools such as a drill press or scroll saw?,Yes the part number is PM-7002 available on Amazon.com,KB_00541,1,"[""KB_00536"", ""KB_00539"", ""KB_00540""]","[""This is a very heavy duty mitre saw stand. If you are going to use this in one location for extended periods of time then I would highly recommend it. The beauty of this beast is the fact that you can buy additional clamps and mount whatever you want on it. I am building out my woodshop and needed a space saving alternative for various benchtop tools. This is a great solution to the problem."", ""I started out looking for a sturdy mitre saw table and ended up with a versatile power tool stand that helped me gain needed space in my workshop. With the quick interchangeablilty of power tools, I was able to eliminated permanent stands and tables dedicated to individual power tools. I now stow table top grinders, scroll saws, sanders, etc. away then quickly and securely mount them on the PM7000 when needed. Changing tools takes about 20 seconds."", ""Scrap particle board across the length-wise 2x4's and I also had a shelf for storing the tools not in use on the bench. (My frame and not the tool rest take that significant additional weight.) Even extra shelf-feet so that I can add more tools, wife willing, to my cluttered shop.""]",12.877625005785376
G_060,REC_060,B002HRET4M,Patio_Lawn_and_Garden,long,descriptive,pc,3,"Just installed the Baracuda, it continuously gets stuck on the pool ladder. I followed the instructions is there someting we can do to fix this?","I am saying this based on my experience, I had control valve set more suction to baracuda than skimmer. Once I changed set up to be neutral for sharing suction power between baracuda and skimmer, it started behaving the way it should. I hope this resolve your problem",KB_00552,1,"[""KB_00547"", ""KB_00550"", ""KB_00553""]","[""I bought my Baracuda Ranger 5 years ago from a pool store for over $200, after returning an Aquabug that did not work for my situation. I have an above ground 18' round pool I installed myself, so the liner is a little wrinkled at the bottom. This cleaner really does a good job, especially considering the unlevel liner. My biggest complaint is that it does get stuck behind my ladder."", ""We purchased the baracuda because our last cleaner would go behind the ladder and get stuck. This one will not go behind the ladder, but occasionally the ring to prevent this hooks the bottom rung. We have an extension on our ladder, however, that is typically not on most ladders. Without that extension, I don't think the vac could ever get caught in the ladder."", ""This unit works great. Easy to assemble. It works silently, cleaning the bottom of the pool without getting stuck by the ladder.""]",12.815666006645188
G_061,REC_061,B001KW0BE2,Home_and_Kitchen,long,descriptive,pc,3,"Will it remain stable if the cardboard backing is not put on? I have beautiful wood paneling on my wall, and I would like it to be visible through it.",I highly doubt it. The backing actually stabilizes the overall frame.,KB_00557,1,"[""KB_00557"", ""KB_00560"", ""KB_00561""]","[""The shelf looks ok from a distance but the back is actually black cardboard. It is VERY unstable. It's dangerous really but too costly to return. We put the heaviest items on the bottom and lightest on the top but it is really too tall and narrow to be safe. I would not recommend this to anyone that ever has children or pets in the house."", ""I like the look of this item and the fact that it holds a lot of CDs, and I guess it'll be okay because it is against a wall, but it is not entirely steady. I feel that it could topple over easily."", ""For the price, this is an excellent piece of furniture for storing games, CD's and DVD's. If you have children, I highly recommend using the wall attachment to keep it from falling over. The fact that it is so tall and so narrow (which is what I like about it), it could tip over very easily if not anchored.""]",11.16304199967999
G_062,REC_062,B002KJSD8K,Beauty,medium,descriptive,pc,3,what type of smell does it have,It is a very light not unpleasant smell that dissipates quickly. It is not floral at all.,KB_00574,1,"[""KB_00566"", ""KB_00571"", ""KB_00570""]","[""I think this works well. Doesn't smell great but also doesn't bother me. I bought one for my mom too."", ""This surprisingly started off well then after a while started to clog my pores. I literally, had big acne in my inner thighs. This was the only product I was using to make sure that no other product would interfere which it. Way to expensive for what it did to my skin. As for my skin texture did absolutely nothing."", ""Very nice lotion that smooths the skin. It is a bit pricy but I like the results. Another great product from Vivite.""]",9.92975001281593
G_063,REC_063,B001RTL5L6,Sports_and_Outdoors,medium,descriptive,pc,3,How do you turn off/on and is there an auto shut off?,There is a little black button to push for on and off and setting what mode you want them in.  They will automatically shut off after about 5 minutes if the wheels are not in motion.,KB_00584,1,"[""KB_00580"", ""KB_00581"", ""KB_00576""]","[""This means if you use rechargeable AA's you have to remove the batteries from their bays. One of the units I own tends to turn itself off while I am riding. This tends to happen at least once every ride. I can stop and turn it back on but eventually it will turn itself off ( even with freshly charged batteries ). I plan to replace the bad unit. Nothing draws attention to a cyclist like spinning lights!"", ""I'm just a happy customer. I had a problem with my first unit and seller took care of it super quick.For 15 bucks this device is fantastic. And the seller is great.-----Update Dec 2012: I've been out at night maybe 15 times now. This thing sure gets noticed. Cars up ahead of me seem to just stop and wait -- like oncoming cars that are going to turn left, or cars pulling onto the same street I'm riding on."", ""The product was great when we received it. The easy to understand instructions made installation a breeze. However, within a week we started noticing problems. For starters, the lights' auto-off function would activate whilst we were in the darkest spots of town. Moreover, after we left the bikes (with the lights installed) out in the rain once, one set of the lights decided it didn't want to turn off.""]",12.952500008395873
G_064,REC_064,B0018B15FE,Health_and_Personal_Care,long,descriptive,pc,3,"Using Charlie's without cleaning the machine? has anyone used this soap in a laundromat or apartment building machine where it's nearly impossible to clean the machine?I've heard great reviews of this soap, but I don't really control my washing machine environment as much as I'd like to, since I don't have my own machines - if the soap's going to suck in this environment, I'd rather know ahead of time and not buy it.",[UNANSWERABLE],,0,"[""KB_00595"", ""KB_00586"", ""KB_00588""]","[""Made for front loading, high efficiency washing machines, Charlie's soap cleans extraordinarily well. It has the benefit of being perfume free for anyone who is sensitive or allergic to perfumes. It is biodegradable to help protect the environment."", ""I've been using Charlie's soap for my laundry for over 6 years and I'll continue to use it because I love it so much! It's a great product, gets rid of more stains than any other soap I've used, it's a great deal because there's up to 100 loads per can, safe for the environment, safe for babies and anyone with sensitive skin (my family) or allergies, works in any washer, and I like that it has no added smell."", ""I, too, bought this soap on all the great reviews posted here. I've been using non-mainstream detergents for some time now, but switch it up every now and then. Lately, I've been using the pump Method soap, which I like a lot, but had read somewhere that someone was suggesting Method soaps may not be as environmental as they claim. So I looked around for an alternative and Charlie's soap got such great reviews, I thought I'd try it.""]",33.39550000964664
G_065,REC_065,B002HDYD88,Home_and_Kitchen,long,descriptive,pc,3,"Anyone using them on carpet? How stable are they? If you were to just sit your speakers on them (without any tac) , would that be ok?",They come with metal spikes for the bottom of the stand. These extend down into the carpet and create a pretty stable platform. Mine have nothing attaching the speaker to the stand (just gravity) and they are plenty stable on carpet.,KB_00597,1,"[""KB_00599"", ""KB_00597"", ""KB_00596""]","[""The speakers are a bit heavy and we wanted to be sure the top shelf was secure.the quality for the price would lead me to recommend these stands to anyone wanting to put their speakers at the perfect height and have them be secure."", ""These stands match my Polk speakers and subwoofer perfectly, they are stable and the cable management works for me. They came with both feet for hardwood floors and spikes for carpet. They are easy to assemble and have worked well for me."", ""If you do strip them you could easily fix it with some glue and sawdust or sliver of wood inserted in the hole.I'm using these with the carpet spikes, and the small brass spikes for the speakers. I was a little dubious at first about the strip of plastic that covers the speaker wire in the back, but it actually works fine in practice.""]",10.192792004090734
G_066,REC_066,B00165XQWW,Electronics,long,descriptive,pc,3,Is it light weight? I have the Logitech M325 and I love everything about it except that it's a little heavier than I'd like since I'm a gamer.,The answer is that it is lightweight and easy to use.  I'm currently using only the 450 with my laptop.,KB_00612,1,"[""KB_00609"", ""KB_00610"", ""KB_00615""]","[""What can i really say about this mouse except that i love it to death, got it for use in playing the MMORPG - Perfect World on my home computer cabled logitech kept getting snagged. This mouse work great the reciever is so small i can plug it in the front usb port and forget that it is even there since it does not stick out and hurt any thing at all."", ""Bought this mouse almost a month ago. Everything is great about it except for the battery cover on the back end of the mouse does not seat snuggly (it moves a little bit). Though somewhat annoying I didnt think it was worth sending it back as the mouse does everything I need it to."", ""I was looking for a mouse for my laptop, although I wasn't sure a wireless mouse would make much of a difference to a wired one. Well, it does, and by so much!The nano feature of this mouse makes it extremely practical. Also, I love the fact that the mouse is a little heavier than my former mouse; it gives a feel of good maneuverability.I haven't run out of battery, so I can't say much about the claim that batts last six months.""]",14.981000000261702
G_067,REC_067,B007J3FAJ2,Toys_and_Games,medium,descriptive,pc,3,where to get replacement balls for Fisher-Price Cruise and Groove Ballapalooza?,[UNANSWERABLE],,0,"[""KB_00616"", ""KB_00618"", ""KB_00617""]","[""I uploaded a photo that compared the balls for this toy with some of their other similar toys.I couldn't find replacement balls for the Ballapalooza on the Fisher-Price website but I called their customer service department a couple of weeks ago and was able to get a replacement set for the newly released Fisher-Price Ballcano. Fisher-Price service has a great reputation.The price is a bit high but if this toy lasts as long as my other toys from Fisher Price, it's absolutely worth it."", ""I'm happy that I chose the Fisher_Price Cruise and Groove Ballapalooza as a gift for my grandsons Christmas! He absolutely loves it. The colors are so bright and eye catching. I have always liked the quality of Fisher-Price toys , and I am sure that I will be buying more in the near future. AThey have a reasonable price on almost all of their items. So happy to have purchased this item! !"", ""The Fisher-Price Cruise and Groove Ballapalooza, much like its name, takes up way too much space for what it is. This toy takes up more room than any other we own and there's no way to reduce its size for storage. Without changing much feature-wise, this toy could have easily been designed to take up half the space.This toy does have some neat design elements.""]",10.475165996467695
G_068,REC_068,B001ELX290,Health_and_Personal_Care,medium,descriptive,pc,3,what is the active ingredient that inhibits hair growth in this product?,This isn't a hair inhibitor. It stops ingrown hairs.,KB_00626,1,"[""KB_00626"", ""KB_00627"", ""KB_00630""]","[""love this product! Works great! has really helped reduce ingrown hair from waxing. Use it every night after my shower."", ""This product rocks, and does what it say it will do. It makes a huge difference in the amount of irritation and ingrown hairs one gets after various hair removal endeavors and is equally good on Men and Women, You wont be disappointed with this product."", ""I have very dark course hair on my thighs. I use an epilator to shave my legs. When my hair grows back I get a lot of ingrown hairs. The PFB Vanish has almost erased all of them. I do still have a few scars left though. I just started using my second bottle and I will continue to use this product. It really works.""]",10.90374999330379
G_069,REC_069,B0066FET1Y,Grocery_and_Gourmet_Food,short,descriptive,pc,3,what are the ingredients,[UNANSWERABLE],,0,"[""KB_00636"", ""KB_00639"", ""KB_00643""]","[""This is the best substitute for me and my family ! We love this product . Thank you for taking the time to find the ingredients and make such a wonderful product. I appreciate being able to drink something with no side effects."", ""Like I said, it's not bad, just different. It is possible I will get used to the taste.I did a lot of research on the ingredients in this product. They can be good for your heart and help you feel calm. This could be a good thing. I just wanted to take the time and post about the taste and aroma."", ""I want to get away from drinking regular coffee and this is the first coffee substitute i've tried . French Vanilla Ayurvedic Roast . I love the ingredients and love the taste and I know that it is all good for me. I will be drinking Ayurvedic Roast from now on and am looking forward to improve health and well-being. Thanks so much , Sandra A.""]",37.10166600649245
G_070,REC_070,B0057R27YI,Electronics,long,descriptive,pc,3,Will this lens work with a Rebel Xsi?  my telephoto lens was dropped so I am looking for something else to purchase.,"I am not positive but think it will. When I purchased the adaptor to fit it to my Rebel T3, it listed a lot of other canon cameras that it also fit. If all canon cameras can fit the same lenses, then the adaptor would do the same. It's been a fun lens, does take some extra moments when focusing.",KB_00647,1,"[""KB_00649"", ""KB_00651"", ""KB_00647""]","[""The item arrived on time and the packaging was okay, but not great. Nevertheless, the lens worked as advertised. When ordering this lens make sure to note which camera the adapter mounting ring is for as there are more than one being listed on Amazon.com. This is as stated in the ad a manual zoom and focus telephoto lens. If you want an auto focus and zoom lens (wouldn't we all) you will have to pay a lot more than the asking price for this lens."", ""Built quality of Lens is OK but very heavy, it is rather a terrestrial camera telescope than a Lens to put it right. The T-Mount provided with the Lens for Canon EOS is not up to the mark as in my case with careful handling it has got broken, the thread is loose can't be fixed to lens anymore."", ""for the price, this is fantastic. Hard to get a very good focus...but i also dropped it a couple times. Difficult to keep safe being such a big lens""]",28.697332993033342
G_071,REC_071,B00021LQ0U,Home_and_Kitchen,long,descriptive,pc,3,Would like it to hold my favorite Lysol wipes. What is the measurement from handle to edge? The picture shows a roll of paper towels so it looks wide.,"I just measured the one I purchased, and if you are measuring from edge of handle to inside edge it is about 5 1/4 inches (that is the area across where the paper towel roll is), I just put a jumbo Clorox canister in and fits nicely, I was surprised when I got this as it is a work horse, not one of those flimsy plastic totes, you will not have any problem putting your Lysol wipes in this as it is large. Since it is very sturdy it is heavier and not bendable.  I have one under my kitchen sink full of all the items I use regularly so I don't have to hunt, just pull the tote out and ready to go. I am very pleased with the quality of the tote that I plan to get another one for my work tools, hope this helps you.",KB_00654,1,"[""KB_00657"", ""KB_00654"", ""KB_00656""]","[""I almost love this caddy! It is big enough to hold my window cleaner, dust and furniture polish,  bathroom scrubbers,  and disinfectant wipes and/or sprays, PLUS a couple of rags and/or paper towels, and even nearlly my toilet cleaning handles (I have the Clorox Toilet and the Scrubbing Bubbles Fresh Brush wands which I easily transport with the caddy by just laying them over the top). It makes it SO convenient to grab this caddy with everything in tow to head on upstairs to clean."", ""I was trying to keep cleaning gear at each bathroom and in the kitchen, but found that I was always missing one thing or running out of paper towels in one room, etc. So I thought I would buy a caddy and keep cleaning items in it to carry to each room instead. This caddy is large enough to hold all my spray bottles, a roll of paper towel, cloths, Mr. Clean Eraser, etc. and it fits under the sink in my master bath."", ""Great tote / caddy for cleaning supplies. Big deep sides easily hold rolls of paper towels or bottles of cleaning products. Sturdy thick plastic. Doesn't feel like its gonna fold up or crack on itself when carrying a full load. Definitely worth it for anyone interested in having a single convenient caddy to carry around auto cleaning supplies.""]",26.149249999434687
G_072,REC_072,B002HKCEAA,Toys_and_Games,long,descriptive,pc,3,What should I do to stop the propellers from falling off the rods? The rotation causes them to come right off.,Call the manufacturer they are real great with help.734-502-8796.,KB_00667,1,"[""KB_00672"", ""KB_00666"", ""KB_00664""]","[""Look for replacement propellers in the box. There aren't any. Wait until next day (because, y'know, Christmas) to call hobby stores all over the place looking for replacement propellers. Finally find an open store 40 minutes away. Make the round trip to get them.9. Install replacement propeller and battery. Turn on boat.10. Insert (included) batteries into remote control. Notice that remote control neither lights up nor controls the boat. Turn off boat. Remove batteries from remote control."", ""He did agree with me (and other reviewers here) that the quality control on the boat stickers needs to be much better and they are working on that. He also agreed that there must be a problem with the foam packaging inside the box which is causing the propeller damage in shipping, something that several reviewers including myself had pointed out. Overall he was extremely apologetic and made me numerous offers for replacement pieces (propellers, motors, etc) should I need them."", ""I ordered one of this because I am a novice fisherman and I want to take my line further. When I recieved the boat, it had the left side propeller broken, it really disappointed me. I replaced the propeller with one of the replacing propellers that came with the boat, but the two replacing propellers were for the right side, no one for the left side, I replaced it though.""]",13.551583004300483
G_073,REC_073,B001GCU0TW,Health_and_Personal_Care,medium,descriptive,pc,3,what are all ingredients? i am looking for no aspirin. thank you!,"Alka-Seltzer ""Heartburn"" contains no aspirin. It is formulated to treat only heartburn (indigestion). Active ingredients are anhydrous citric acid and sodium bicarbonate, both antacids. The package it comes in is very similar in appearance to the Alka-Seltzer package which does have tablets containing aspirin. You have to look carefully. They both have ""Lemon Lime"" on the front cover.",KB_00682,1,"[""KB_00674"", ""KB_00675"", ""KB_00679""]","[""No aspirin need I say more! It makes a difference if you take other medications. Wife sends me looking for this everywhere ! She takes a lot of meds and they have some in them already,!"", ""Excellent product! About time alka seltzer made a heartburn medicine without aspirin ."", ""This is great for anyone who gets frequent heartburn or acid reflux. Because some of us have to take this often (maybe even nightly before bed if bed time is too close to dinner time), it has no aspirin (blood thinner). I do recommend it.""]",13.577749996329658
G_074,REC_074,B0093HHGD0,Home_and_Kitchen,long,descriptive,pc,3,Did it shrink in size after you washed and dried it?  I'm afraid it might be too small for my queen bed if it shrinks any.,"The first time I washed the quilt I hung it out to dry and then the second time I actually put it in the dryer cause I was in a hurry. I didn't see a change in sizing. At the time I was using it on a twin sized bed before I bought the full that I have now. When I made the bed after putting it in the dryer the quilt hung the same length on both sides that it had before washing. It didn't change at all. I have had this quilt now for about 6-7 months and I am still very satisfied with it. I'm also pretty sure that the tag might say preshrunk but I'm not sure, I'd have to look, but mine didn't change in size at all after washing and drying. Hope this helps!",KB_00686,1,"[""KB_00692"", ""KB_00685"", ""KB_00684""]","[""I did love this, but, it did shrink a lot. I would not recommend it. It is pretty, but the price it should be quality."", ""I was searching for a summer time quilt to keep me warm during the cool summer nights in NY. I was happy when I got this for it was the perfect lightweight cotton material I was looking for. I was impressed by how soft the fabric was as well! My biggest concern was the sizing full/queen. I have a queen size bed and I was worried it wouldn't drape long on the sides as pictured. This was not a problem."", ""This quilt is so pretty and warm. I love it. It is aslo a great size for my queen bed.""]",15.841959000681527
G_075,REC_075,B008KEJ1LM,Health_and_Personal_Care,short,descriptive,pc,3,ease of comb removal,the comb removal is very easy to remove and put back on. So far this product has been great and is a great buy.,KB_00698,1,"[""KB_00703"", ""KB_00699"", ""KB_00694""]","[""I love it for a quick trim of the beard. Saves a lot of time compared to using a comb and scissors."", ""I'm a hairy guy and like to keep well kept. The ease of use with the quick length adjustment is great when going from trimming my eyebrows to 5 oclock shadow to chest hair. The motor is strong enough to where it actually cuts the hair and not just pull it out etc. With this item i feel like you get all the utility of a super high end tool in the palm of your hand."", ""I have been using this clipper on my face, head, back, and a few other places. It is working well for me. The fact that it is cordless is a huge advantage. It is also light weight and comfortable to hold. The adjustable comb works exactly as it should: it determines how close to the skin the clipper will clip. Panasonic designed this clipper to be waterproof. Waterproof is good, if only for ease in cleaning.""]",10.707041990826838
G_076,REC_076,B0047YVIEC,Electronics,medium,descriptive,pc,3,Will this battery work with a Linux OS?,[UNANSWERABLE],,0,"[""KB_00705"", ""KB_00704"", ""KB_00712""]","[""Don't want to say anything bad about seller. This is my 2nd battery for laptop and none will stay charged so I assume that it is my laptop. Never returned this because it was my 2nd purchase that didn't work so I assumed it is not the product."", ""This item showed up and never worked. Plugged it in, tried to update my BIOS, nothing I could do to get this battery to work. Returned it and got my money back."", ""Perfect battery. Gave my Vaio a new lifeline. I recommend it to anyone. So far it has performed the same as the original!""]",14.096833008807153
G_077,REC_077,B0045JSO32,Electronics,long,descriptive,pc,3,"Can you run a single monitor with this?  Basically, I have a DMS59 card and a standard VGA monitor.  Just want to use the card and the monitor.","Yes, you can. You don't have to use 2 monitors. For the card or cable to work properly",KB_00721,1,"[""KB_00721"", ""KB_00722"", ""KB_00714""]","[""It met my requirements to get my monitor hooked to my computer. althoughI do not have a dual monitor set up. It allowed me to connect my monitor and get it up and running."", ""Not sure if why not but this didn't work. Actually bought 2 of them and neither worked. Tried every combination between computer and monitor with and without these connectors and the only common failure were these connections, all the other equipment seemed to work fine."", ""Be aware the VGA's are both female so if you have male ports to plug in with it will work perfectly.. I have a monitor with a built in VGA outlet to plug into this adapter and it works perfectly. No issues of any sort.The OTHER display i have is another story. It was also a Dell monitor but it did NOT have cables with it at all. So I basically cannot use this until i get a VGA extension cord AND a male to female adapter.""]",10.64862500061281
G_078,REC_078,B00IYQXZFO,Home_and_Kitchen,medium,descriptive,pc,3,what is the eer rating of unit..,[UNANSWERABLE],,0,"[""KB_00728"", ""KB_00724"", ""KB_00732""]","[""Frigidaire has a winner with this one I can promise you. It's quiet too and it cools the room down in less than thirty minutes from hot. And it puts out 8,000 BTU's !!!! Worth the price which isn't that much higher than a good 5,000 unit."", ""Other than the holding aspect, installation was simple.I was over at my dad's house yesterday, and saw one of his window air conditioners. I don't know the BTU rating of that, but it looked HUGE compared to this compact Frigidaire model.I like the simple, no-BS controls on this unit."", ""Never judge they say and in this case they're right. This tiny (and it IS tiny) unit fit in my granddaughter's medium sized bedroom in no time (installation was a breeze)  where she has a West facing wall and there's always a sharp up spike in temp around 4 in the afternoon til sunset and a 5,000 BTU baby wasn't cutting it at all.""]",9.806415997445583
G_079,REC_079,B00IAHRIUA,Cell_Phones_and_Accessories,medium,descriptive,pc,3,Does this come with the little stand?,[UNANSWERABLE],,0,"[""KB_00735"", ""KB_00738"", ""KB_00742""]","[""This is a great little product the size a quarter. I was taking pics within 60 second of opening it."", ""This little item is small enough to always take with you. No additional App required, just connect via Blue Tooth and use. It could not be any simpler. Enjoy the more natural looking use of you Phone camera with your self or groups involved."", ""Works great and is easy to set up. I lost the set up sheet almost instantly when I took it out of the box. The next day with no instructions at all, it took 10 seconds to pair it to the phone and it just works. No more outstretched arm in my photos!!! !""]",12.618374996236525
