golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms,generated_answer,refused,generation_ms
G_049,REC_049,B00FDTJQYY,Toys_and_Games,medium,descriptive,pc,3,Are the clips s clips or c clips?,They are s clips,KB_00558,1,"[""KB_00568"", ""KB_00558"", ""KB_00559""]","[""The clips are &#34;s&#34; clips which are a little harder to use than the &#34;c&#34; clips that come with the rainbow loom."", ""This was really a good deal and there were lots of colors in the bag. The clips are &#34;s&#34; clips which are a little harder to use than the &#34;c&#34; clips that come with the rainbow loom."", ""like the price and the quantity you get with them, Love that it has the clips, what a bonus that was!! !""]",41.52041592169553,"The clips are ""s"" clips, which are a little harder to use than ""c"" clips. They are included as a bonus with the product. The ""s"" clips are mentioned in multiple reviews as being part of the purchase.",False,447.5475000217557
G_050,REC_050,B00EZIXA78,Toys_and_Games,medium,descriptive,pc,3,what kind of canopy/umbrella do you use with this?,This model doesn't use an umbrella. We have never had any complaints from our three children who are still using this as 3 and a half year old twins and a 20 month old. It is our go to ride.,KB_00583,1,"[""KB_00593"", ""KB_00589"", ""KB_00594""]","[""You must buy the deluxe version if you want  a canopy."", ""It would be nice perhaps to have provision to attach an umbrella or canopy, however, the fact that it doesn't have a canopy means that taller children fit into it without a problem.I would definitely recommend this wagon to a family with multiple children.I received the Radio Flyer Triple Play Wagon for my honest review from the Amazon Vine Program."", ""You have to buy the deluxe model for the canopy.""]",13.978415983729064,The deluxe version of the product comes with a canopy. You must buy the deluxe version to get a canopy.,False,295.799957937561
G_051,REC_051,B0002KW4AC,Toys_and_Games,long,descriptive,pc,3,"Does this unit come with tip or need to buy the tip kit?  If it comes with one, what tip is it?  Thanks.","It has been a while, as I recall it comes with a tip. I do not remember what size. I did buy a set of tips because of the different type of soldering I do. I wanted a small tip for surface mount components. Hope that helps.",KB_00605,1,"[""KB_00611"", ""KB_00612"", ""KB_00615""]","[""I've been doing a lot of SMD soldering with the original tip, however I am going to be getting a separate brass tip cleaner.Still one of the best purchases that any hobbyist can make."", ""I was also able to use my Weller soldering iron by just pluging it in, so your not stuck with one size tip and waiting for the iron to cool down to change the tips."", ""The bigger tips work well for desoldering, the little tips work great for installing small items)I see no need to get a more expensive model...*****UPDATE 8may2013I've been using this for about 4 years now.""]",29.106665984727442,"The unit comes with a tip, specifically the original tip, which is suitable for SMD soldering. The type of tip is not further specified.",False,422.1830000169575
G_052,REC_052,B000BO63OC,Toys_and_Games,long,descriptive,pc,3,We have this in our garage but we want to buy a cover to protect it when not in use. Is there a cover anyone would recommend? Thanks v much.,"OAW, The STIGA InstaPlay is an indoor table; unfortunately, even an outdoor table cover would not fully protect this table from moisture. If the garage is not climate controlled, the table could become warped, even with a table cover. If you are interested in an outdoor table cover, you should consider the STIGA Baja Outdoor Table Tennis Table and STIGA Coronado Outdoor Table Tennis Table Hope this helps! STIGA",KB_00629,0,"[""KB_00639"", ""KB_00635"", ""KB_00621""]","[""The delivery team dropped off garage and I had to get neighbor to help me carry down to basement."", ""Would recommend to any body...very durable and cleans up well!"", ""I am a patient person (so i've been told) so gave them the benefit of the doubt but delivery attempt #3 sealed the deal. The table is packaged up as if they are delivering you bath towels so it's not shocking there would be damage. I am not sure why you would ship a $600 item with no real padding provided. Amazing. I have a note into Fogdog for a full refund but of course I need to set up another appointment with the delivery company they use! I just hope to have this mangled table out of my garage by the new year.I've read good things about the table itself so it's sad to not be able to try it out.""]",11.58620894420892,The available reviews do not provide enough information to answer this question.,True,274.3619999382645
G_053,REC_053,B001AEZIY8,Toys_and_Games,long,descriptive,pc,3,I'm looking for an X-Wing for my Dagobah themed aquarium.  I need to know if the paint is already on it?  Also are there any metal parts?,There are no metal parts. It is already painted.,KB_00659,0,"[""KB_00642"", ""KB_00645"", ""KB_00654""]","[""The thrusters and blasters were also painted to add a bit of color seperation. Also, it could really do with some panel lines. Revell has incorperated great detail into this model, with many lines all around the hull that can easily be picked out with some paint or a lining marker.As a model kit, it's actually very durable, but I don't reccomend playing with it. As a general rule, models are meant more for display than for play. You have action figure toys for that.Overall, it's a simple, nice, and faithful representation of the classic X-Wing fighter from the original Star Wars Trilogy."", ""I really wanted to get a Star Wars model for a long time, and what better start to simple model building that the X-Wing. Pretty simple to put together, did it in about two hours, filing away the break points and slowly taking my time with it :) The instructions were pretty clear. Well laid out !Now, off to paint it !"", ""Maybe some glow-in-the-dark paint to the engines/cannons.Eventually, I hope to purchase 3 more of this same product, so that I can display them flying in formation (using fishing wire attached to the ceiling).I also purchased the Millenium Falcon model kit from Revell.""]",39.96079205535352,"The paint is not already on the X-Wing, as one reviewer mentions painting it after assembly. There is no mention of metal parts in the reviews.",False,372.88341694511473
G_054,REC_054,B004G32WA8,Toys_and_Games,short,yesno,pc,3,can it hold 5 racks,[UNANSWERABLE],,1,"[""KB_00671"", ""KB_00675"", ""KB_00674""]","[""It does hold everything as stated ( racks, pushers and tiles)  The soft zip bags for the tiles are great."", ""This case has 2 soft internal cases for the tiles and a tote that holds extra tiles and chips leaving plenty of room for my 4 racks ."", ""Will consider looking into case for racks as mine are wood and I don't want them to break if I drop the case.""]",11.78154197987169,The available reviews do not provide enough information to answer this question.,True,120.91708299703896
G_055,REC_055,B00DJ4PJ64,Toys_and_Games,long,descriptive,pc,3,Are these Lego Mini figures the same type of figures that come in all the Lego sets? or are these those rubbery type of figures?,They are the same kind as in all the regular Lego sets. Not rubbery.,KB_00680,1,"[""KB_00691"", ""KB_00697"", ""KB_00700""]","[""The mini-figures are cool and he can add those to his many Lego Star Wars sets after the holiday."", ""However, kids loved the mini figures and there was a lot of product for the price."", ""Received my 2013 Lego Star Wars Advent Calendar the other day, and thought I'd put together a quick review for those who might also be considering getting one.  As with the previous Lego Star Wars Advent Calendars, one of the best parts about this one is that it included NINE mini figures (including the EXCLUSIVE Santa Jango Fett figure).  In addition to this exclusive figure you get, Young Boba Fett (nice that they kept the family together for the holidays!), Scout Trooper, R5-F7, Rebel Commando, Clone Trooper, Battle Droid, Geonosian Pilot, and FA-4. I'm a big fan and avid collector of Lego Star Wars Mini Figures, so it's great to see so many figures again. And, I think they did a nice mix of original trilogy and prequel (though I always prefer more original trilogy when possible).You also get some new and nice new ships etc. from both the original trilogy and the prequel. I'm always amazed how they can make some of these ships/items look so good using so few small pieces each.  Not always perfect, mind you, but always good enough that you can tell what it's supposed to be (and often much better than that).Since there were a lot of complaints about the fewer pieces and higher price in last year's, I thought I'd also note that the Lego 2013 Star Wars Advent Calendar increased the number of pieces and decreased the price this year (last year there were 234 pieces and the MSRP was $49.99, this year there are 254 pieces ant the MSRP is $39.99). This is more in line with the first (2011) Lego Star Wars Advent Calendar (which contained 266 pieces and also had an MSRP or $39.99), and feels more reasonable in general, especially when you can sometimes get it on sale for even less than this.So, whether you collect Lego advent calendars, Lego Star Wars sets, Lego Star Wars mini figures, or some combination of these, I think you'll find something worthwhile about this set.  Not to mention they are a blast to open when the holidays finally get here (I've really enjoyed it the past two years, and am glad I'll get to make it three years in a row).""]",35.36895907018334,The available reviews do not provide enough information to answer this question.,True,279.4367080787197
G_056,REC_056,B003TO4YYC,Toys_and_Games,short,descriptive,pc,3,What is the counter height?,"The counter is 21"" from the ground.  The top of the fridge section is 3' from the ground.",KB_00712,1,"[""KB_00715"", ""KB_00713"", ""KB_00714""]","[""It doesn't have any \""counter space\"" so we put a little end-table next to it for our daughter to \""prepare\"" her food."", ""The \""granite\"" counter, while obviosly not real granite, has a cute, counter top like finish and doesn't look cheesy."", ""It is made out of engineered wood with a wood-grain looking finish, and the black and white counter top is realistically styled to look like laminate, corian or granite counters.""]",14.899041969329119,The available reviews do not provide enough information to answer this question.,True,253.51562502328306
G_057,REC_057,B000HCL94W,Toys_and_Games,short,descriptive,pc,3,what size batteries,3 double As,KB_00727,1,"[""KB_00738"", ""KB_00736"", ""KB_00727""]","[""After reading other reviews, I'm guessing that the model has changed slightly, since the batteries are now easily located in a hidden pocket right along the horse's mane."", ""It even still has the original batteries in it."", ""You can see the full specs on this toy at the manufacturer's website at [...]This toy requires 3 double AA batteries to work. So, if your sound stops working check to see if the batteries need replacing. The battery pack is located where the on off switch is on the underneath side of the horse. This is a very good play horse for kids age 18 months to 4 years. I feel it develops leg muscles and teaches coordination of movement. It also teaches horse sounds, associating the sound with the animal.""]",37.12116600945592,The toy requires 3 double AA batteries to work. This means it needs 6 AA batteries in total. The batteries are located near the on/off switch on the underneath side of the horse.,False,385.87779202498496
G_058,REC_058,B005V2LJS4,Toys_and_Games,long,descriptive,pc,3,"Is this the original, Japanese release (Samurai Sentai Shinkenger branding), or the western release (Power Rangers Samurai branding)?","western most likely. there's really NO difference either way though, only a small logo on the backside of the box and a changed name on the instructions. If I were you, I'd take the plunge and get it, it's only 15 dollars for a premium grade action figure. American release but the same Japanese quality, accessories, and construction.",KB_00742,0,"[""KB_00742"", ""KB_00754"", ""KB_00756""]","[""Was not specific enough in descriptions. Product was not entirely Japanese super sentai figuart, with Japanese instructions, etc. It was the US import of the Japanese Figuarts and had english instructions and Power Ranger logo, etc."", ""It was the US import of the Japanese Figuarts and had english instructions and Power Ranger logo, etc."", ""I hope Bandai Tamashii Nations makes more figures of the other Power Rangers/Super Sentai teams.""]",12.323291972279549,"This is the western release, as it has English instructions and the Power Ranger logo. The product is a US import of the Japanese Figuarts. It is not the original Japanese release with Samurai Sentai Shinkenger branding.",False,440.14208402950317
G_059,REC_059,B00C1TV1F6,Toys_and_Games,short,descriptive,pc,3,how big is it,[UNANSWERABLE],,0,"[""KB_00767"", ""KB_00766"", ""KB_00770""]","[""The facial features and the attention to body detail give this toy a extra * as desirable for a TFP collection."", ""The toy is one of my faves from the Beast Hunter series.The shipping box and toy carton were damaged, but the toy was okay."", ""My only regret is the damage to the carton as a collector I prefer to keep my collection MISB and the damaged box will reduce the toy's overall value in the future.Now, as for the toy itself, this is one of the best looking toys from the TFPrime line imho, and the 'bulked up' version with wings from Season 3, Beast Hunters.""]",36.59758297726512,The available reviews do not provide enough information to answer this question.,True,230.75854091439396
G_060,REC_060,B000U8SZ4A,Toys_and_Games,medium,yesno,pc,3,"are the buttons labeled, i.e. ""Undo"" or ""Highest Score"" , etc.","There is a button to show ""Highest Score"", but when you need to change batteries, everything goes back to zero till the next game is played. There isn't an ""Undo"" button.",KB_00776,1,"[""KB_00789"", ""KB_00788"", ""KB_00791""]","[""Not only does this version not have an undo button but we've played over 100 times and none of us have scored more than 200 points."", ""Our old games had the undo button, which this model does not have ~ bummer."", ""All it really needs is an undo button.""]",13.622459024190903,"The reviews do not mention labeled buttons, but they do mention the absence of an ""undo button"". The available information does not specify if other buttons, such as ""Highest Score"", are labeled.",True,397.47079100925475
G_061,REC_061,B00GD0N9AO,Health_and_Personal_Care,long,descriptive,pc,3,any body know how well this chair would work for a knee replacement in comparison to the transfer bench? thank you :),[UNANSWERABLE],,1,"[""KB_00801"", ""KB_00794"", ""KB_00797""]","[""I read a lot of reviews and chose this chair. It worked perfect , easy to put together. I broke my leg so I was just looking for a chair to use for a few months. I could't be happier with the product, good value."", ""I had knee replacement surgery and my surgeon and physical therapist advised that I purchase a shower chair. I was more than pleased with this chair. It was very reasonable, is very sturdy (holds up to 300lbs! ), was easy to put together and is very comfortable. I highly recommend this chair! It also arrived very quickly."", ""It served the purpose well and it got me thru my disabled period. I would suggest this seat to others.""]",17.06354191992432,"This chair worked well for a customer who had knee replacement surgery, with their surgeon and physical therapist advising its purchase. The chair is sturdy, easy to assemble, and comfortable, making it a good option for recovery. It is recommended over a transfer bench, as there is no mention of any issues with using the chair for this purpose.",False,396.0527499439195
G_062,REC_062,B004H7GB9G,Health_and_Personal_Care,long,descriptive,pc,3,Can the pill be cut in half so you're only getting 5000 mg?,"For the question posted by Sylvia Z. .. first it is micrograms/mcg, not milligrams/mg; very big difference. Web MD and the Mayo Clinic recommend 30mcg and 30mcg-100mcg daily, respectively. 300mcg = 100% of the daily value intake for Biotin. Even if you quarter these pills, you will still be getting 2,500mcg daily which is well beyond the recommended dose.  I have used a half pill off and on with no ill side effects. Also, quartering them will make them last longer.",KB_00805,1,"[""KB_00808"", ""KB_00806"", ""KB_00804""]","[""After first use I noticed that the product brought me a fast heart bit, but the dosage was too strong for me, now I just cut the pills in half-and I have no problems after that."", ""I ordered this product around a week ago, as soon as I received it I immediately began taking it. I cut the pill in half because I wasn't too sure on taking the maximum dosage. I am a nail bitter and within days of taking this, my nails were growing rather quickly :) I am extremely surprised with how well this product is working and will continue to use it."", ""I cut these pills in half and take half a pill a day (5,000mcg = 5g). I've been taking biotin for over a month and I think my nails feel stronger.""]",17.35866698436439,"Yes, the pill can be cut in half to reduce the dosage to 5000 mg. Users have reported cutting the pill in half and taking it without any issues. This allows for a lower dosage of 5000 mcg, which is equivalent to 5g.",False,398.0747909517959
G_063,REC_063,B004F4PR6Y,Health_and_Personal_Care,medium,descriptive,pc,3,Does this come with a shader gun?,"this comes with two "" amateur""  machines at which they can be tuned  for shading or lining.",KB_00822,1,"[""KB_00822"", ""KB_00818"", ""KB_00821""]","[""when i got it only one gun worked and the gun to shade in tattoos didnt and still doesnt work i tryed to fix it but couldnt !"", ""I guuss for the price the kits is ok. The down side to it is that it comes without instructions on how to put the guns together and does not give you any tattoing tips. It does come with a dvd but the set up makes it very hard to actually find the file to watch it onces its in the dvd player, and the kit on the dvd is NOT the kit you are ordering here. Its for a much different kit with a lot more items."", ""everything came as described with the package  only problem i am having is that the power supply is not sending power to the gun""]",13.036416959948838,The available reviews do not provide enough information to answer this question.,True,230.7626249967143
G_064,REC_064,B000OR5P5Y,Health_and_Personal_Care,medium,descriptive,pc,3,Has anyone tried this on wool coats?,"Yes... on my wool and cashmere coat, and another 100% wool coat. It works! Just follow the directions. Very easy! :)",KB_00829,1,"[""KB_00832"", ""KB_00826"", ""KB_00829""]","[""I use this for all my wool and cashmere knit sweaters, gloves/hats/scarves, blazers, skirts, and even my cashmere winter coats that I used to ship off to the dry cleaners several times throughout the fall and winter seasons. Everything comes out super clean, soft, and nicely scented (would take cedar smell over weird dry cleaning odors any day). The big plus is that I save a ton by no longer needing to dry clean."", ""I tried this instead of baby shampoo and like the subtle cedar sent. It was very gentle and a capful does a couple sweaters. I used it on wool, cashmere, and blends that I didn't trust I dry clean."", ""Tried it on my off white cashmere sweater and it worked great. Left it soft and clean. Better than the dry cleaners.""]",11.24862500000745,"Yes, someone has used this product on wool coats, specifically cashmere winter coats, with successful results. The coats came out clean, soft, and nicely scented. This has also been used on other wool and cashmere items, such as sweaters and gloves.",False,423.426041030325
G_065,REC_065,B006GA21IW,Health_and_Personal_Care,medium,descriptive,pc,3,what is the max weight it can hold?,[UNANSWERABLE],,1,"[""KB_00837"", ""KB_00839"", ""KB_00836""]","[""it's sturdy but the edges of the seat were sharp and hurt my legs so my husband sanded them round . Problem solved."", ""You get what you pay for. It looks good .. and I kind of wish that the height is adjustable so that it can sit in the shower which the floor isn't flat. But it is definitely not that sturdy and some of the pre-drilled holes don't line up."", ""quick shipping, came in good condition - holes did not line up correctly, so had to do some adjustments to get the bench together. Very sturdy - would purchase again.""]",12.784000020474195,The available reviews do not provide enough information to answer this question.,True,230.22866703104228
G_066,REC_066,B001DAYJOY,Health_and_Personal_Care,short,descriptive,pc,3,Is this red maca,[UNANSWERABLE],,1,"[""KB_00845"", ""KB_00850"", ""KB_00851""]","[""Maca (particularly Red) is reputed to provide energy, sex drive and stamina. In capsule form, Maca can be nice as the raw powder can taste pretty bad. NOW is a well known health food maker. Regrettably, I felt nothing from this compound. Everyone is different so your experience may be different but this was a &#34;fail&#34; for me. Sorry."", ""Maca is a centuries old product having been used by natives of Peru and now being distributed in the world. It is an energizer products with good results."", ""Love macs especially this brand is awesome! I'm about to get another bottle if your looking into maca this is an excellent choice""]",15.589250018820167,"The product is maca, specifically red maca is mentioned as having potential benefits. The reviews do not provide detailed information about the product's composition or effects, but they suggest that maca is an energizer product.",True,271.7687078984454
G_067,REC_067,B003DLZ0OE,Health_and_Personal_Care,short,descriptive,pc,3,How does it work?,"Per the picture, you lay your neck along the area where there's a ballon. Follow the instructions and it helps restore the natural bend that your neck is supposed to have. Mine doesn't. I've been having neck problems for over a month now and this honestly helps relieve the pain and little by little the pops and pain is beginning to subside. Day 1 - inflate a little just enough to put some pressure on the neck. Release. I do this 6-7 times holding it for 10-15 seconds. then I inflate and lay there for 10-15 minutes. I do this about every other day. I started with one pump and now I'm up to 3 pumps and it's been about 3+ weeks.It's a great tool.I hope if you get it you'll have good success too.",KB_00863,1,"[""KB_00860"", ""KB_00854"", ""KB_00859""]","[""This product does have a great concept but doesn't work at all! Hoping to find relief and what I ended up finding was just a return, cause of no success. Really do believe all these reviews are counterfeits. Just a waste of time. To each its own."", ""Again, does it work? Who knows. But based upon the reviews here I'm not willing to bet that it will."", ""It does work for me, and I feel immediate release and improvement over the a period of time. I don't think it is for everyone. Please check with a professional before ordering stuff like this for yourself.""]",11.851999908685684,"The product is reported to work for some users, providing immediate release and improvement over time, but not for others. It is suggested to check with a professional before ordering. Results may vary from person to person.",False,230.18445807974786
G_068,REC_068,B000E59GTW,Health_and_Personal_Care,medium,descriptive,pc,3,Can this be warmed by boiling or is microwave required?,Microwave only!!!,KB_00864,1,"[""KB_00866"", ""KB_00868"", ""KB_00869""]","[""Used this for sore muscles. only takes 1.5 minutes in the microwave to warm up and it was not too hot to handle."", ""nice and warm on my achy joints! Just one minute in the microwave and I can wrap my sore knees and shoulders in warmth"", ""This heating pad was very poorly constructed. I have used it fewer than five times before it burst open in the microwave oven.""]",16.750416019931436,"The product can be warmed in the microwave, with heating times ranging from 1 to 1.5 minutes. There is no mention of boiling as a warming method.",False,220.81254189834
G_069,REC_069,B00472I1V2,Health_and_Personal_Care,medium,descriptive,pc,3,Does this scale show weight from the last time it was used?,"No it doesn't.   It does a great job of telling you your current weight, but doesn't save it.",KB_00880,1,"[""KB_00875"", ""KB_00878"", ""KB_00883""]","[""It used to show same weight 2 times in a row but when I come in after say 10 minutes without eating or doing anything, the weight just drops down(considerably) and sometimes up. But today it went down about 15 pounds in just 1 day. What a waste of money!Don't buy this scale!"", ""The scale is built from good quality materials (thick glass/metal/plastic). As far as precision is concerned, it is mostly very good. From time to time it will show slightly different weight for the first measurement - the subsequent times the weight will be correct. Don't know what happens the first time, but this happens only occasionally. The fact that I do not have to press any buttons for it to start working (just step on it) is a good feature."", ""This scale is very accurate. I appreciate that it gives me pounds and ounces. It gives the same weight, every time I get on it. (My old scale would have a different weight every time you stepped on, even if it was within a minute of the last time you stepped on it!)""]",17.81783311162144,"The scale does not consistently show the same weight from the last time it was used, as some reviews mention it showing different weights, even when stepped on in quick succession or after a short period of time. However, one review states that it gives the same weight every time. The scale may show a different weight initially, but subsequent measurements are often consistent.",False,436.6022499743849
G_070,REC_070,B00AC6JYXG,Health_and_Personal_Care,medium,descriptive,pc,3,How many carbs are in a serving?,"It depends a little on which flavor.  For the chocolate there a 9 carbs of which 7 are fiber.  There are 0 sugars, and if you are counting ""net"" carbs there are 2.",KB_00889,1,"[""KB_00884"", ""KB_00886"", ""KB_00889""]","[""Tastes good and honestly worked as an appetite suppresent. I was however shocked at how small the bottle is and the fact that it takes two scoops for a serving. They should tell you how many total servings in the container somewhere in the product description (or maybe not, if they did no one would buy it).I originally ordered this to save money over buying atkins shakes in the store; as it turns out, these are 3x-4x as expensive per shake."", ""I looked hard for a product that was low in carbs (I don't do sugar), and chemicals. It cost more than some other protein shakes out there, but the quality and taste is first class."", ""this is a great product. It is very low in calorie, ya take 2 scoops mix it with cold water, add a little ice in the blender if you like it a bit frozen and blend it up. It is a good meal replacement. When dieting, one of these is usually my lunch for the day and they are pretty fulfilling. Chocolate and Vanilla are both good, the spiced chai is ok if you like that sort of thing, I drank it but prefer the chocolate or vanilla.""]",12.31729204300791,The available reviews do not provide enough information to answer this question.,True,123.599375016056
G_071,REC_071,B002CQU51O,Health_and_Personal_Care,short,descriptive,pc,3,fishy taste?,[UNANSWERABLE],,0,"[""KB_00896"", ""KB_00897"", ""KB_00901""]","[""This fish oil is expensive, but has really improved my dry eye problems. I have had dry eye problems for several years. I wear contacts and had given up wearing them most of the time, wearing glasses instead. After taking the Nordic Naturals vision for about three weeks, I noticed a big change in the amount of moisture in my eyes. I now wear my contacts the majority of the time."", ""So I ordered more and it has really made a difference. I'll keep taking it for as long as I need it. It feels wonderful and really helps. I'm down to just the occasional drops at night and in the morning."", ""Not sure yet as have not taken it long. But so far have not seen anything better in may eyes.""]",12.132333009503782,The available reviews do not provide enough information to answer this question.,True,130.25891594588757
G_072,REC_072,B008D5YG3G,Health_and_Personal_Care,medium,descriptive,pc,3,Ho many hours / watts will a get from this battiers,"it depends on what you are running. if you only run one 100w light bulb, it will run out of jouice after 10-15 hrs.  if you light up 10 lights you'll run out of power in an hr. the 35 ah. stands for 35 ampe hr. so the more amps. you use the faster the battery will deplete. i have 7 of these battiers and when fully charged will power my computer, refrig. tv, vcr/dvd player, printer, all at the same time for 4-5 hrs. bottom line the more battiers the more you can power.",KB_00906,0,"[""KB_00905"", ""KB_00904"", ""KB_00911""]","[""Charged it to 12.7 volts over 24 hours and was only able to run 300 watts about 1.5 hours till it was 10.6 volts and dead. Hopefully will work better once broken in a bit but of course batteries usually don't improve much"", ""=)I had set the tv for 120 minutes because I knew that I should get about 2.5 hours of power from the battery for that tv before getting to the 50% mark.It uses 80 watts; 80/12v = 6.7amps34Ah/6.7 = 5 hours."", ""It looks good except the handle broken at contacting with the body easily. It is still under test for 50w solar charging. It could handle 40w led rope for 4 hours in AC.""]",12.677541933953762,"The battery can run 300 watts for about 1.5 hours and 40w led rope for 4 hours in AC, and is expected to power an 80-watt TV for about 2.5 hours before reaching the 50% mark and up to 5 hours in total.",False,381.6653750836849
G_073,REC_073,B0010L1KSY,Health_and_Personal_Care,long,descriptive,pc,3,"Which cover is made for the 15"" x 24"".  It is not apparent.",[UNANSWERABLE],,0,"[""KB_00914"", ""KB_00916"", ""KB_00915""]","[""This is a high quality, thick cover for the hydrocallator. Just like the kind they have at PT. I'm completely satisfied."", ""I thought for the price, there would be something inside it to heat. It was just a piece of fabric. I was very displeased. The shipping said 8 lbs. So something else should have been with the package."", ""It's necessary for putting steam packs in and makes it less likely to burn you. It's very comfortable to wear.""]",28.37087505031377,The available reviews do not provide enough information to answer this question.,True,215.80479096155614
G_074,REC_074,B00014WCJ2,Health_and_Personal_Care,medium,descriptive,pc,3,Where is it made / manufactured?,[UNANSWERABLE],,0,"[""KB_00917"", ""KB_00921"", ""KB_00919""]","[""This product uses CreaPure creatine as its raw material, a branded raw material manufactured by Degussa AG Trostberg (formerly SKW) in Germany and licensed as a pharmaceutical would be there. Optimum Nutrition is one of only a few brands in North America that use only CreaPure raw material, and likeUniversal Micronized Creatine Monohydrate, 1000-Gram Tubis an exceptionally good value for this expensive raw material in a supplement market dominated by cheap Chinese and other amateur manufacturers."", ""ON is the shiznit. Period. This stuff is COMPLETELY tasteless.. you can drink it in a sliver of water and I dare you to taste a thing. Dissolves instantly.. you can dip your finger in it and its like a micropowder. What more do you want? Highest quality, great price. Do it."", ""Subsequently, I've bought several of the few products that use exclusively CreaPure, and found them to be similarly free of these widespread off-flavors. There is still no proof that the common creatine contaminants responsible for these flavors (dicyandiamide or dihydrotriazine) are harmful -- but why anyone (let alone a life extensionist!)""]",12.17070803977549,The CreaPure raw material is manufactured by Degussa AG Trostberg in Germany. The final product's manufacturing location is not specified.,False,227.35249996185303
G_075,REC_075,B004T3QT68,Health_and_Personal_Care,short,descriptive,pc,3,ac adaptar,It uses batteries.,KB_00930,0,"[""KB_00930"", ""KB_00929"", ""KB_00924""]","[""Very simple to set up-Does not include batteries, so have 3 triple A's ready! Would definitely recommend. Good price, seems to be accurate."", ""Very useful product at great price! My doctor uses same monitor in his office. This was a better bargain than the store brand."", ""item arrived as described, new. just make sure you have a good fit at the distal end near the elbow, especially when someone has a relatively large upper arm vs arm area near elbow""]",11.734541971236467,The available reviews do not provide enough information to answer this question.,True,128.80045804195106
G_076,REC_076,B00FAB10ZI,Health_and_Personal_Care,long,descriptive,pc,3,"Hi,..did anyone receiced the spurilina tabs all bunched up & stuck together like gummy bears ? Is this normal? I hope it's not defective.",Mine were not like that. I'd probably return them...,KB_00932,0,"[""KB_00931"", ""KB_00933"", ""KB_00940""]","[""The tablets are small, and easy to swollow, I do like the idea of dealing with a &#34;two-for-one&#34; simple product."", ""These are very convenient in tablet form because I can munch on them. I also like that they put both Chlorella and Spirulina into them so I get a good balance of benefits.If youa re blending a smoothie, tablets are fine. I also have a powder, however, if I'm putting it into a glass of juice and stirring it with a spoon, and skipping the blender.High quality is a concern considering the pollution these days."", ""Very pleased with the tablets, lets you build up your level at your own pace, will be getting more when the supply runs low""]",35.85333295632154,The available reviews do not provide enough information to answer this question.,True,120.54729205556214
G_077,REC_077,B00HFQQ0U6,Health_and_Personal_Care,long,yesno,pc,3,can this be used by two people.  Does it come with two tips?,"Yes, mine came with two regular tips and on fine point tip for periodontal pockets whatever that is.",KB_00941,1,"[""KB_00942"", ""KB_00941"", ""KB_00944""]","[""This water pic is great, it has different power settings and it come with 2 types of tips. All i use is just one type of tip. If you have regular teeth and don't need anything special then one tip is all you need."", ""Works fine for me, a bit loud, , but I'm just getting used to using it. Good for two a couple or a single. A family would need more tips"", ""I also like the fact that with Waterpik you get a handle with the capability of rotating the tip with your finger by rotating the knob on the handle versus using your hand to rotate the entire handle. It came with 3 tips including a pik pocket which is great for your gums.Overall I am happy. Now we will just have to see how long this unit lasts. It does come with a 2 year warranty.""]",12.840209063142538,"The product comes with multiple tips, with one review mentioning 2 types of tips and another mentioning 3 tips. It can be used by two people, but a family may need more tips.",False,265.4059580527246
G_078,REC_078,B005OYDID8,Health_and_Personal_Care,medium,yesno,pc,3,is the battery a lithium ion?,[UNANSWERABLE],,0,"[""KB_00951"", ""KB_00952"", ""KB_00955""]","[""Although this is a good machine, the battery on it isn't good at all, because it's running on a cord (charger) I would recommend this machine to my friends."", ""Run at least two cycles like this and you battery has the capability of max charge. Excellent product - Will buy another when this one wears out in probably six or eight years. . ."", ""this replaced a 10 year-old Panasonic wet/dry shaver. the shave: very close to my skin on its 'out-of-box' setting. i have asian hair (very strong and straight), and this shaver, while it does require a razor for my usual spots for touch-up, puts the Panasonic to shame in terms of closeness. i received mine on sept 5  AND I HAVE YET TO CHARGE IT AFTER TAKING IT OUT OF THE BOX.""]",9.692916995845735,The available reviews do not provide enough information to answer this question.,True,153.85466697625816
G_079,REC_079,B003PFNSLK,Health_and_Personal_Care,long,descriptive,pc,3,Does anyone know if this is a nebulizing or an ultrasonic diffuser? Thanks!,[UNANSWERABLE],,1,"[""KB_00966"", ""KB_00978"", ""KB_00977""]","[""This is a fantastic diffuser. Looks great! Very quiet operation. Diffuses the scent as it should. Lasts long enough for me."", ""This is the first diffuser i have ever purchased."", ""This was my first diffuser.""]",13.322667102329433,The available reviews do not provide enough information to answer this question.,True,221.08620801009238
