golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_059,REC_059,B00C1TV1F6,Toys_and_Games,short,descriptive,pc,1,how big is it,[UNANSWERABLE],,0,"[""KB_00767""]","[""The facial features and the attention to body detail give this toy a extra * as desirable for a TFP collection.""]",30.059708980843425
G_060,REC_060,B000U8SZ4A,Toys_and_Games,medium,yesno,pc,1,"are the buttons labeled, i.e. ""Undo"" or ""Highest Score"" , etc.","There is a button to show ""Highest Score"", but when you need to change batteries, everything goes back to zero till the next game is played. There isn't an ""Undo"" button.",KB_00776,1,"[""KB_00789""]","[""Not only does this version not have an undo button but we've played over 100 times and none of us have scored more than 200 points.""]",11.646958068013191
G_061,REC_061,B00GD0N9AO,Health_and_Personal_Care,long,descriptive,pc,1,any body know how well this chair would work for a knee replacement in comparison to the transfer bench? thank you :),[UNANSWERABLE],,1,"[""KB_00801""]","[""I read a lot of reviews and chose this chair. It worked perfect , easy to put together. I broke my leg so I was just looking for a chair to use for a few months. I could't be happier with the product, good value.""]",19.039749982766807
G_062,REC_062,B004H7GB9G,Health_and_Personal_Care,long,descriptive,pc,1,Can the pill be cut in half so you're only getting 5000 mg?,"For the question posted by Sylvia Z. .. first it is micrograms/mcg, not milligrams/mg; very big difference. Web MD and the Mayo Clinic recommend 30mcg and 30mcg-100mcg daily, respectively. 300mcg = 100% of the daily value intake for Biotin. Even if you quarter these pills, you will still be getting 2,500mcg daily which is well beyond the recommended dose.  I have used a half pill off and on with no ill side effects. Also, quartering them will make them last longer.",KB_00805,1,"[""KB_00808""]","[""After first use I noticed that the product brought me a fast heart bit, but the dosage was too strong for me, now I just cut the pills in half-and I have no problems after that.""]",17.93033303692937
G_063,REC_063,B004F4PR6Y,Health_and_Personal_Care,medium,descriptive,pc,1,Does this come with a shader gun?,"this comes with two "" amateur""  machines at which they can be tuned  for shading or lining.",KB_00822,1,"[""KB_00822""]","[""when i got it only one gun worked and the gun to shade in tattoos didnt and still doesnt work i tryed to fix it but couldnt !""]",11.383333010599017
G_064,REC_064,B000OR5P5Y,Health_and_Personal_Care,medium,descriptive,pc,1,Has anyone tried this on wool coats?,"Yes... on my wool and cashmere coat, and another 100% wool coat. It works! Just follow the directions. Very easy! :)",KB_00829,1,"[""KB_00832""]","[""I use this for all my wool and cashmere knit sweaters, gloves/hats/scarves, blazers, skirts, and even my cashmere winter coats that I used to ship off to the dry cleaners several times throughout the fall and winter seasons. Everything comes out super clean, soft, and nicely scented (would take cedar smell over weird dry cleaning odors any day). The big plus is that I save a ton by no longer needing to dry clean.""]",11.252500000409782
G_065,REC_065,B006GA21IW,Health_and_Personal_Care,medium,descriptive,pc,1,what is the max weight it can hold?,[UNANSWERABLE],,1,"[""KB_00837""]","[""it's sturdy but the edges of the seat were sharp and hurt my legs so my husband sanded them round . Problem solved.""]",9.460167028009892
G_066,REC_066,B001DAYJOY,Health_and_Personal_Care,short,descriptive,pc,1,Is this red maca,[UNANSWERABLE],,1,"[""KB_00845""]","[""Maca (particularly Red) is reputed to provide energy, sex drive and stamina. In capsule form, Maca can be nice as the raw powder can taste pretty bad. NOW is a well known health food maker. Regrettably, I felt nothing from this compound. Everyone is different so your experience may be different but this was a &#34;fail&#34; for me. Sorry.""]",15.41991694830358
G_067,REC_067,B003DLZ0OE,Health_and_Personal_Care,short,descriptive,pc,1,How does it work?,"Per the picture, you lay your neck along the area where there's a ballon. Follow the instructions and it helps restore the natural bend that your neck is supposed to have. Mine doesn't. I've been having neck problems for over a month now and this honestly helps relieve the pain and little by little the pops and pain is beginning to subside. Day 1 - inflate a little just enough to put some pressure on the neck. Release. I do this 6-7 times holding it for 10-15 seconds. then I inflate and lay there for 10-15 minutes. I do this about every other day. I started with one pump and now I'm up to 3 pumps and it's been about 3+ weeks.It's a great tool.I hope if you get it you'll have good success too.",KB_00863,1,"[""KB_00860""]","[""This product does have a great concept but doesn't work at all! Hoping to find relief and what I ended up finding was just a return, cause of no success. Really do believe all these reviews are counterfeits. Just a waste of time. To each its own.""]",9.807707974687219
G_068,REC_068,B000E59GTW,Health_and_Personal_Care,medium,descriptive,pc,1,Can this be warmed by boiling or is microwave required?,Microwave only!!!,KB_00864,1,"[""KB_00866""]","[""Used this for sore muscles. only takes 1.5 minutes in the microwave to warm up and it was not too hot to handle.""]",15.836125006899238
G_069,REC_069,B00472I1V2,Health_and_Personal_Care,medium,descriptive,pc,1,Does this scale show weight from the last time it was used?,"No it doesn't.   It does a great job of telling you your current weight, but doesn't save it.",KB_00880,1,"[""KB_00875""]","[""It used to show same weight 2 times in a row but when I come in after say 10 minutes without eating or doing anything, the weight just drops down(considerably) and sometimes up. But today it went down about 15 pounds in just 1 day. What a waste of money!Don't buy this scale!""]",16.185375046916306
G_070,REC_070,B00AC6JYXG,Health_and_Personal_Care,medium,descriptive,pc,1,How many carbs are in a serving?,"It depends a little on which flavor.  For the chocolate there a 9 carbs of which 7 are fiber.  There are 0 sugars, and if you are counting ""net"" carbs there are 2.",KB_00889,1,"[""KB_00884""]","[""Tastes good and honestly worked as an appetite suppresent. I was however shocked at how small the bottle is and the fact that it takes two scoops for a serving. They should tell you how many total servings in the container somewhere in the product description (or maybe not, if they did no one would buy it).I originally ordered this to save money over buying atkins shakes in the store; as it turns out, these are 3x-4x as expensive per shake.""]",9.061999968253076
G_071,REC_071,B002CQU51O,Health_and_Personal_Care,short,descriptive,pc,1,fishy taste?,[UNANSWERABLE],,0,"[""KB_00896""]","[""This fish oil is expensive, but has really improved my dry eye problems. I have had dry eye problems for several years. I wear contacts and had given up wearing them most of the time, wearing glasses instead. After taking the Nordic Naturals vision for about three weeks, I noticed a big change in the amount of moisture in my eyes. I now wear my contacts the majority of the time.""]",12.02974992338568
G_072,REC_072,B008D5YG3G,Health_and_Personal_Care,medium,descriptive,pc,1,Ho many hours / watts will a get from this battiers,"it depends on what you are running. if you only run one 100w light bulb, it will run out of jouice after 10-15 hrs.  if you light up 10 lights you'll run out of power in an hr. the 35 ah. stands for 35 ampe hr. so the more amps. you use the faster the battery will deplete. i have 7 of these battiers and when fully charged will power my computer, refrig. tv, vcr/dvd player, printer, all at the same time for 4-5 hrs. bottom line the more battiers the more you can power.",KB_00906,0,"[""KB_00905""]","[""Charged it to 12.7 volts over 24 hours and was only able to run 300 watts about 1.5 hours till it was 10.6 volts and dead. Hopefully will work better once broken in a bit but of course batteries usually don't improve much""]",11.298250057734549
G_073,REC_073,B0010L1KSY,Health_and_Personal_Care,long,descriptive,pc,1,"Which cover is made for the 15"" x 24"".  It is not apparent.",[UNANSWERABLE],,0,"[""KB_00914""]","[""This is a high quality, thick cover for the hydrocallator. Just like the kind they have at PT. I'm completely satisfied.""]",31.2501669395715
G_074,REC_074,B00014WCJ2,Health_and_Personal_Care,medium,descriptive,pc,1,Where is it made / manufactured?,[UNANSWERABLE],,0,"[""KB_00917""]","[""This product uses CreaPure creatine as its raw material, a branded raw material manufactured by Degussa AG Trostberg (formerly SKW) in Germany and licensed as a pharmaceutical would be there. Optimum Nutrition is one of only a few brands in North America that use only CreaPure raw material, and likeUniversal Micronized Creatine Monohydrate, 1000-Gram Tubis an exceptionally good value for this expensive raw material in a supplement market dominated by cheap Chinese and other amateur manufacturers.""]",10.217000031843781
G_075,REC_075,B004T3QT68,Health_and_Personal_Care,short,descriptive,pc,1,ac adaptar,It uses batteries.,KB_00930,0,"[""KB_00930""]","[""Very simple to set up-Does not include batteries, so have 3 triple A's ready! Would definitely recommend. Good price, seems to be accurate.""]",11.075957911089063
G_076,REC_076,B00FAB10ZI,Health_and_Personal_Care,long,descriptive,pc,1,"Hi,..did anyone receiced the spurilina tabs all bunched up & stuck together like gummy bears ? Is this normal? I hope it's not defective.",Mine were not like that. I'd probably return them...,KB_00932,0,"[""KB_00931""]","[""The tablets are small, and easy to swollow, I do like the idea of dealing with a &#34;two-for-one&#34; simple product.""]",34.27412500604987
G_077,REC_077,B00HFQQ0U6,Health_and_Personal_Care,long,yesno,pc,1,can this be used by two people.  Does it come with two tips?,"Yes, mine came with two regular tips and on fine point tip for periodontal pockets whatever that is.",KB_00941,1,"[""KB_00942""]","[""This water pic is great, it has different power settings and it come with 2 types of tips. All i use is just one type of tip. If you have regular teeth and don't need anything special then one tip is all you need.""]",11.915832990780473
G_078,REC_078,B005OYDID8,Health_and_Personal_Care,medium,yesno,pc,1,is the battery a lithium ion?,[UNANSWERABLE],,0,"[""KB_00951""]","[""Although this is a good machine, the battery on it isn't good at all, because it's running on a cord (charger) I would recommend this machine to my friends.""]",10.911208111792803
G_079,REC_079,B003PFNSLK,Health_and_Personal_Care,long,descriptive,pc,1,Does anyone know if this is a nebulizing or an ultrasonic diffuser? Thanks!,[UNANSWERABLE],,1,"[""KB_00966""]","[""This is a fantastic diffuser. Looks great! Very quiet operation. Diffuses the scent as it should. Lasts long enough for me.""]",13.38050002232194
G_080,REC_080,B002TRL9AM,Health_and_Personal_Care,medium,descriptive,pc,1,Are the hair of the broom soft or firm?,"The bristles are soft, yet firm enough not to be matted or quickly worn from frequent use. It is the best broom we have had for our hardwood floor",KB_00982,1,"[""KB_00995""]","[""I like a very soft bristle broom, and the corn brooms are just too stiff for me.""]",15.887208050116897
G_081,REC_081,B000FVM8C2,Health_and_Personal_Care,medium,descriptive,pc,1,is this the 60 or 120 capsule bottle?,120 capsules,KB_01013,1,"[""KB_01013""]","[""Last time I bought my oxy-powder, Im pretty sure it was in a larger bottle although it was 120 capsules.""]",15.346041996963322
G_082,REC_082,B0009EIMW0,Health_and_Personal_Care,long,descriptive,pc,1,im going to las vegas and im looking for good insoles that i could use to walk the strip. would these be good or any suggestions?,I use them every day. I walk a lot and replace every 6 to 8 weeks. I think you'll like them,KB_01033,1,"[""KB_01041""]","[""These insoles seem pretty solid, but they are going to be taking a lot of abuse, so how well they hold up in the long run will be interesting to find out.""]",31.04237501975149
G_083,REC_083,B008NIHE78,Health_and_Personal_Care,long,descriptive,pc,1,Is this easy to use? and are there a lot of test? Like strips and chemicals? I have a zero pitcher.Alkaline water is so much better though!!!,[UNANSWERABLE],,0,"[""KB_01055""]","[""I imagined with I purchased this filter that I would be waiting eons for a pitcherful of alkaline water, but this thing works fast.""]",34.12645903881639
G_084,REC_084,B0085A18A8,Health_and_Personal_Care,medium,descriptive,pc,1,are there replacement blades? How easy are they to get?,"There is a paper inside the product that gives you a phone number to call to order replacement parts for the item. It gives you the name shows you the picture of it and gives you the produce number.  You do not get any extra parts with the product, but you do have all the information you need.",KB_01074,0,"[""KB_01082""]","[""We have used several of this type of facial hair trimmer in our house.  To remove a stray hair, tidy up the edge of a haircut, etc.  Usually the store/no name brands we use, while very inexpensive, tend to fail quickly.  I've had some of these $7-$10 trimmers stop working in as short as a week.  Who needs the hassle of returning inexpensive items, mailing them in, etc.  Most of the cheaper trimmers offer a 90 day warranty, at best.  Since shipping for warranty service can cost as much as one of the cheapo trimmers, they are, in essence, disposable.The Panasonic ER-GN25VP, on the other hand, while it costs around $20-$25, is better made than any other trimmer of this sort I have used.  It is backed by a two year warranty.The head on the trimmer is not like a shaver.  So keep in mind this is a TRIMMER.  It is not a shaver, razor, or tweezer type device.  The head resembles the blade on a \""nose hair trimmer\"".  In fact, one of the demonstrated uses in the user manual is for nose hair.The device is sleek and easy to use. The barrel is half white, half metallic fuchsia. It is small, less than 6\"" long, and not much larger than a pen so it is easy to carry/store.  It runs on a single AAA battery.  A battery is not included.  The product package contains the trimmer, a cap for the blade head, a cleaning brush, and the user manual.The device is relatively quiet.  It moves delicately near the skin and doesn't cause discomfort when trimming hair.  I found that it trims neatly and causes no discomfort.  It is effective on eyebrows, nose hairs, ear hair, stray hairs on the face and neck, or stray hair on your haircut.The ER-GN25VP blade is also washable.  You CANNOT wash the entire device.  The head detaches and may be rinsed under water and washed with mild soap.The manual says the ER-GN25VP will run up to a year on a single battery.  Obviously, this will vary with use.There are numerous other products like the ER-GN25VP, and many are less expensive.  However the ER-GN25VP appears to be more durable, more reliable and works as well, and typically better than other trimmers of this type.""]",11.337416945025325
G_085,REC_085,B004TTW2VI,Health_and_Personal_Care,medium,descriptive,pc,1,How do you know what size?,"If you read the product description, it will give you the sizing. I measured 1 inch above my knee, which was 16"" so according to the sizing chart,  I bought a large. Perfect fit.",KB_01101,1,"[""KB_01093""]","[""'s just had to gety right size I measured 14 ordered med it was always sliding down got a small it is about right just washed my med in washer and dryed on high heat now it fits better I know it says to hand wash and let dry but I figured I try it anyway instead of just letting it lay around no damage and I can wear it now""]",11.446124990470707
G_086,REC_086,B001CWT4JI,Health_and_Personal_Care,medium,descriptive,pc,1,Mine quits working on me. What should I do?,"Scarlet...Try cleaning your SinuPulse machine with a reservoir of warm water & a little vinegar. Make sure to rinse it at least twice. You could have some calcium & sodium buildup in the pump mechanism. When making your saline solution for your sinus flush,make sure you use USP grade fine saline mix. It dissolves completely. Also,make sure when making your solution that you use nothing but DISTILLED bottled water. If this doesn't work,call the Sinupulse company. They do stand behind their produce. Good luck!",KB_01112,1,"[""KB_01114""]","[""I have had mine for several months and it is working fine.""]",11.436583008617163
G_087,REC_087,B0036WTV2C,Health_and_Personal_Care,long,descriptive,pc,1,"my son is 7 years old and grinding a lot, I wonder whether this one will be too big for him or not? Anyone use this on a junior? Thank you!","I wouldn't recommend a NG for a 7 yr old unless your dentist does. He is likely grinding because his jaw is growing & he has primary & adult teeth trying to fit together. Most kids will outgrow the grinding. If he is having jaw pain due to it, see your dentist. This size is too big for a 7 yr old.",KB_01136,1,"[""KB_01136""]","[""You have to change them every couple of months, so growing jaws and missing teeth aren't a problem.My kid is 6 years old, so I just trimmed off about 3/8 of an inch off the rear molar area on each side so it wouldn't be too big.""]",31.92999993916601
G_088,REC_088,B000RZAIV4,Health_and_Personal_Care,long,descriptive,pc,1,"i am a vegetarian, and i have done some research on whether whey protein vegetarian, and i got mixed answers, but most of them saying it depends on the processing.so can you  help me understand if this is a vegetarian protien or not , and why ?",[UNANSWERABLE],,0,"[""KB_01153""]","[""It's whey isolate and a quality whey isolate with added vitamins at that...""]",33.39316602796316
G_089,REC_089,B000AAAVZE,Health_and_Personal_Care,medium,descriptive,pc,1,Will this work on man pubes?,"As a girl, I couldn't say for sure but my guess is a big NO! This did not work for me at all - anywhere!",KB_01171,0,"[""KB_01174""]","[""Which is to say, if you are a dark-skinned male with coarse hair it probably will not work well for you and cause you mild to moderate annoyance trying.""]",11.306290980428457
G_090,REC_090,B0069SQQ2I,Health_and_Personal_Care,long,yesno,pc,1,can I add this to wool dryer balls to help my laundry smell better?,Yes,KB_01182,1,"[""KB_01190""]","[""I bought this oil to use on homemade wool dryer balls and it works great.""]",15.577416983433068
G_091,REC_091,B003L16V9E,Home_and_Kitchen,medium,descriptive,pc,1,is the combination color  lime green or sage,more of a sage green. It is really beautiful. I have found this same set on other sites for $2-300.,KB_01201,1,"[""KB_01200""]","[""The &#34;sage&#34; is better described as lime green. Sticthing between colors gaping upon opening. After the first washing, all stuffing has balled up into three clumps...not repairable. very disappointed! !""]",12.271958054043353
G_092,REC_092,B0012RTMUY,Home_and_Kitchen,long,descriptive,pc,1,"I own this blender, and it is leaking from the bottom of the container (where the blades attach). Does anyone know how to repair this?","Same thing happened to me and it cannot be repaired....the entire jar must be replaced. Call kitchen aid, they offer a one time courtesy replacement jar even if your blender is out of warranty. I have retired mine from smoothie making and purchased a ninja ultima.",KB_01214,1,"[""KB_01210""]","[""I had this blender for about three years and absolutely loved it. Easy to clean. Strong and sturdy base. Chewed up anything I put in it. I make smoothies a couple times a week and it handled frozen ingredients easily. However after three years, the blender began leaking around the bottom nut, as other reviewers have said. Apparently there is no recall and I wish there was. Sure wish this one had some life to it. Don't know what I'm going to go with for a replacement...""]",35.386707982979715
G_093,REC_093,B00DDYH9BS,Home_and_Kitchen,medium,descriptive,pc,1,Is this a 5 qt. Stockpot?,[UNANSWERABLE],,1,"[""KB_01220""]","[""Downsizing the kitchen, needed something smaller than a 5 qt for just the wife and I. This 3 qt pot fits the bill! Just the right size for two or three, No plastic handles so it can go in the oven, nice heavy bottom for even heating.""]",9.85695794224739
G_094,REC_094,B003U9T9CI,Home_and_Kitchen,short,descriptive,pc,1,Does it include power cord,yes there is a power cord,KB_01230,1,"[""KB_01234""]","[""When I opened the package as received, there was a very noticeable \""ding\"" on the outer shell of the rice cooker. I almost, almost re-packed and shipped it back. I was not sure about the shipping and handling cost reimbursement and I thought it was too much of a hazzle. So I pluged in and tried the functions. It worked. I kept the rice cooker, but I am not happy about the appearance of the cooker that it is dinged and I am not a happy customer.""]",16.051625018008053
G_095,REC_095,B00BUP5A22,Home_and_Kitchen,long,descriptive,pc,1,Does the charger have contacts that the unit sits on or does the charger need to be plugged into the vacuum?,[UNANSWERABLE],,1,"[""KB_01241""]","[""The more careful you do it, the less dust you get everywhere. There is no mess if you do it properly!The suction on this has been great, I've used it for about 2 months and I don't keep it on the charger, but only when I need to.""]",33.918999950401485
G_096,REC_096,B005RK8JF6,Home_and_Kitchen,medium,descriptive,pc,1,Can you use oil on this board for doughs ?,My wife uses a little mineral oil to preserve the wood.,KB_01250,1,"[""KB_01254""]","[""I bake a lot - sourdough, baguettes, croissants, rolls, crackers, pie crusts, etc. Having this big board (it is really big!) to put on my counter has made my life so much easier. This is especially great for kneading very wet doughs requiring what I call the &#34;slap and slip&#34; method of kneading.""]",10.981541010551155
G_097,REC_097,B004H2SDTM,Home_and_Kitchen,long,descriptive,pc,1,"I am mostly interested in flax seeds , or linseed. Does it work?",Yes it works,KB_01261,1,"[""KB_01261""]","[""The ultimate in sustainability! I didn't have so much luck with flax seed, I found that it all compacted towards the end but then I emailed the manufacturer and he got back quickly telling me to just add a little water because flax can be tricky.""]",15.316707897000015
G_098,REC_098,B005I5DO3M,Home_and_Kitchen,short,descriptive,pc,1,What is the Height?,[UNANSWERABLE],,1,"[""KB_01276""]","[""We needed to raise the height of my Dad's recliner so that he could get up and down without assistance. We wanted to get him a lift chair but he refused. This platform really made a difference. It was very easy to put the recliner on the platform and it is stable and stays in place.I would like to suggest that the description on Amazon should give the dimensions of the platform. I had to call the company to get this info and they were VERY helpful.""]",10.80787496175617
G_099,REC_099,B00A6Z5DK6,Home_and_Kitchen,long,descriptive,pc,1,Can these be used with polymer clay and can you bake the silicone mold?,[UNANSWERABLE],,1,"[""KB_01281""]","[""The silicone is very flexible, and I had no problems making clay molds with this. I see lots of little bows as part of my projects in the future. :)""]",16.517041018232703
G_100,REC_100,B0027FFPHO,Home_and_Kitchen,long,descriptive,pc,1,Is the bottom inside the pot steel or ceramic? I want to make sure the herbal will not contacted with steel at all.,"Hi, there is a metal/steel at the bottom inside the pot, I believed it's a heat element.",KB_01295,1,"[""KB_01299""]","[""This cooker is purchased for my wife to cook the traditional Chinese herbal medicine. This machine is well made, performed all tasks described well, and easy to clean.""]",13.049000059254467
G_101,REC_101,B000652LWO,Home_and_Kitchen,long,descriptive,pc,1,I am planning to use these for drinking glasses for young children. How many ounces do they hold? Are they big enough for little hands? How heavy?,[UNANSWERABLE],,0,"[""KB_01300""]","[""I see a lady who plans to return her 1/2 pt salt & pepper shakers, packed 24 to a box. I have dozens and dozens of them made by Golden Harvest, with the little handles on them like the drinking mugs, but I cannot find the lids and rings for them. Can you help? They are about 3/8\"" smaller than the small Ball Mason Regular Dome lids.""]",36.71220794785768
G_102,REC_102,B001V98IRQ,Home_and_Kitchen,medium,descriptive,pc,1,Would this paper work with a Silhouette Cameo cutter?,[UNANSWERABLE],,0,"[""KB_01310""]","[""Love this contact paper. Easy to cut, use and adhere. Everyone is noticing the faux \""stainless steel\"" items in my home and can't believe it's contact paper. Would definitely recommend.""]",12.23879202734679
G_103,REC_103,B004K3FKL2,Home_and_Kitchen,medium,descriptive,pc,1,Can you attach a headboard to this frame?,[UNANSWERABLE],,0,"[""KB_01319""]","[""We have been sleeping well and squeak free! And our allergy problems are better due to the frame. It took my husband 20 minutes to put it together. Awesome frame.""]",12.153999996371567
G_104,REC_104,B002S52ZFI,Home_and_Kitchen,long,descriptive,pc,1,Tags says it is cotton loops. What is the base? Is it Polyester?,"Hi, I bought these towels in white and according to the tag on the towels, they are 100% Egyptian cotton loop and 100% cotton nothing else! Take care, Andrea",KB_01328,0,"[""KB_01321""]","[""These Pike Street towels seemed like they were good quality on their own, but comparing them next to the other fluffier towels it was a no brainer which to keep. The Pike Street towels look like they are made well; there were no loose threads hanging off, the seams looked solid, and the loops were even throughout the towels. They're not a bad purchase at all, just don't expect something really thick that will feel like a soft blanket when you step out of the shower.""]",10.519417002797127
G_105,REC_105,B003VSWZYM,Home_and_Kitchen,medium,descriptive,pc,1,BPA FREE ?? Where is its place of origin?,[UNANSWERABLE],,0,"[""KB_01339""]","[""Zojirushi SM-JA36BA 0.36-Liter Stainless Steel Vacuum Insulated Mug... good ......keep heat to 3 hours ..may be i return buy anothere""]",10.402332991361618
G_106,REC_106,B000RZPGCK,Home_and_Kitchen,medium,descriptive,pc,1,What is it made of? 100% cotton?,"I believe it is a cotton/poly blend. It was a gift for a grandson and I am pretty sure it was not 100% cotton. It was very soft, though.",KB_01346,0,"[""KB_01346""]","[""This item came up when I searched for flannel sheets. There was no fabric description, and the item was cheap, so I was suspicious. The fabric is a flimsy cotton/poly blend. I returned it.""]",10.986584005877376
G_107,REC_107,B0000DDXLE,Home_and_Kitchen,medium,yesno,pc,1,"Hi, I have a GCG-2 Cuisinart Mini-Prep Plus, will this work?",If you are asking about a replacement for the original where the plastic cracked the answer is yes.,KB_01352,1,"[""KB_01354""]","[""I was looking for a replacement for my Cuisinart Mini Prep which is quite old and the replacement part was PERFECT!!! !""]",12.686791946180165
G_108,REC_108,B002IVU5KE,Home_and_Kitchen,short,yesno,pc,1,is it dish washer safe,yes,KB_01361,0,"[""KB_01361""]","[""I bought this pitcher because it stated it was dishwasher safe and is made in the USA. The spout is not designed well. When trying to pour without the lid it overflows the spout and spills. With the lid it is much better but liquid sometime leaks around the spout lid and dribbles outside the glass. I bought cheap and it's worth that much but not much more!""]",14.728459063917398
G_109,REC_109,B005GNQ5E6,Home_and_Kitchen,long,descriptive,pc,1,"Does this product come with any pans, trays, etc? Should I purchase any additional accessories?","It comes with one small, shallow tray. I purchased two baking pans. Any 9x13 pan that does not have handles will fit. I use Pyrex, pottery and metal pans, just like a large oven. I also use parchment and foil to line and cover and have had no problems.",KB_01372,1,"[""KB_01388""]","[""I have plenty of other pans to use.""]",14.109374955296516
G_110,REC_110,B0040VIN18,Home_and_Kitchen,long,descriptive,pc,1,Can the metal filter from this be used instead of a paper filter in the ceramic v60 dripper?,"No, you can't. The metal filter is part of the filter and can't be separated. For the ceramic V60 dripper you can only use the paper filter.",KB_01393,1,"[""KB_01404""]","[""Are we using the same terminology?There is no paper filter, and it's a very fine mesh, so you're going to get a rich cup of coffee with all the wonderful oils (that get retained by the paper filter normally).Also, technique is very important (more so than with the V60).""]",9.446708019822836
G_111,REC_111,B002A1LGH8,Home_and_Kitchen,short,descriptive,pc,1,Can you microwave this container??,[UNANSWERABLE],,1,"[""KB_01426""]","[""I like this container much better than containers that have the \""cold spot\"" in the lid only.""]",13.74454190954566
G_112,REC_112,B007QZ8NII,Home_and_Kitchen,long,descriptive,pc,1,Does anyone know what the reason would be that the number 9 would be displayed on the unit after it's powered off?   Thank you!!!,[UNANSWERABLE],,1,"[""KB_01440""]","[""&#34;No problem. I'll just let it sit there for a minute.&#34; A minute goes by about sixty times, flip on the AC: nothing. Time to call the company.The girl that answers the phone assured me at least three times that she has worked there for &#34;a long time.&#34; I would have believed her if she didn't have to put me on hold another three times after I informed her that my unit wasn't working. &#34;Have you let it sit for two to four hours?&#34;I have to let it sit for possibly four hours?&#34;You didn't know that?""]",10.865207994356751
G_113,REC_113,B00B4M83MU,Home_and_Kitchen,medium,descriptive,pc,1,What is the outside diameter or circumference?,"Way small, I have thicker spaghetti. I don't know the exact measurement but it is very similar to what you'd find at a gas station for coffee. Hope this helps.",KB_01460,0,"[""KB_01456""]","[""it was very convenient and i will purchase this again. I love it and last long. another thing use and throw""]",11.50504092220217
G_114,REC_114,B002865DNI,Home_and_Kitchen,short,descriptive,pc,1,Measurements?,[UNANSWERABLE],,0,"[""KB_01473""]","[""its definitely not as fancy looking as I imagined from the picture so the high price seems less justified. each bag fits 2 loads of laundry in a large washer so I have no idea why people are disappointed by the size. the handles are great. makes it very easy to carry out to the washer.""]",32.227582996711135
G_115,REC_115,B004P2LEE0,Home_and_Kitchen,long,descriptive,pc,1,I want a slow cooker that I can cook oatmeal in thu the night ?? For one person !!!!,"Yes, this is the perfect size. In fact, the recipe I have makes 3 servings and I've found that it cooks steel cut oats perfectly, and they re-heat great with a little extra milk. Great time-saver for being able to have breakfast before work! The recipe can be found in ""Vegan Slow Cooking For Two - or - Just For You"" by Kathy Hester. She also has a blog online where a bunch of recipes are posted. (Pear Rose Cardamom Oatmeal) I substituted an apple for the pear and skipped the rosewater, but love the cardamom!",KB_01497,1,"[""KB_01508""]","[""I bought this to cook oatmeal and so far that is all I have cooked.""]",10.948750074021518
G_116,REC_116,B00ECH685S,Home_and_Kitchen,long,descriptive,pc,1,Where do I find the cover that fits the one gallon crock?  I wish these listings were more clear regarding what size you are getting when you order.,"Search Amazon for Ohio Stoneware 11600 crock cove (""cover"" is misspelled).  It fits the 1 gallon Ohio Stoneware crock. I do not own it myself, as I have the 3 gallon crock and cover instead. Good luck!",KB_01510,1,"[""KB_01518""]","[""The advertising claimed that it would also fit a one gallon crock, but it doesn't do more than just cover the top of the crock and does not look pleasing with so much of the lid hanging over the top edge.""]",12.12687510997057
G_117,REC_117,B009MBW1AK,Home_and_Kitchen,medium,descriptive,pc,1,Can this cookware be used in the oven?,"No, the handles are not oven proof. It's the only bad thing I can say about the set. Other than that I absolutely love them. The quality is very good. I use my cast iron in the oven.",KB_01525,1,"[""KB_01535""]","[""If you want skillets to put in the oven then you shouldn't purchase these.""]",11.810291092842817
G_118,REC_118,B003QCJHK8,Home_and_Kitchen,long,descriptive,pc,1,how long have you had your? is it still sturdy now?  please answer if you you have had it for years.,[UNANSWERABLE],,1,"[""KB_01549""]","[""This table is the best buy I've made in years on Amazon. VERY sturdy, great material and a true pub feel. This thing is my favorite spot for work or coffee. Makes the whole room. Glad I found it and highly recommend this to anyone looking for a well-built table that feels like it was stolen from a local pub or coffee shop.""]",15.294249984435737
G_119,REC_119,B00A1ECR2E,Home_and_Kitchen,long,descriptive,pc,1,"Did you need to use a mold release spray?  I'm wondering if I need to bother spending extra money on it, or if they will pop right out.  Thanks.",I have used this mold several times now and there was no problem getting the resin out. Hope this helps!,KB_01567,0,"[""KB_01574""]","[""I had ordered another mold that I ended up breaking when trying to get the resin coaster out and this one has some give so you can just pop it out like an ice cube tray.""]",16.7404169915244
G_120,REC_120,B0000BY8S6,Home_and_Kitchen,long,descriptive,pc,1,"I just bought 2 (forgot from whom) that were more gray than blue.  Are yours a pretty blue, like sky or baby blue, or grayish?","My Martex Vellux blanket is blue, but I would characterize it as more of a ""grayish"" blue than a baby blue or sky blue.",KB_01595,0,"[""KB_01587""]","[""I own many of these blankets in various colors. They are great during the summer or the winter.""]",12.839791015721858
G_121,REC_121,B00E8Y79SK,Home_and_Kitchen,long,descriptive,pc,1,How durable is the line itself?  Does it sag much if you hang a hand towel?,The line is very durable.     We have hangers on it all the time -- very little sagging.,KB_01608,1,"[""KB_01606""]","[""The line itself is basically a thin piece of string. I put two pairs of pants on it and it sagged significantly. The line is not coated in plastic/rubber so the clothes slide down to the middle when it sags. I wish I could return the thing. It does secure to the wall pretty well, though. It's just that you can only hang one sock on it at a time.""]",35.06804199423641
