golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_051,REC_051,B000EMDB3C,Home_and_Kitchen,long,descriptive,dense,5,Do both sides brew at the same time or do they have separate timers? Does it even have delayed brewing timers?,Both brew at the same time unless you have it set for only brewing one cup. There is no timer for delayed brewing. It works very well this way for my purposes.,KB_00464,1,"[""KB_00457"", ""KB_00459"", ""KB_00460"", ""KB_00465"", ""KB_00464""]","[""The idea was intriguing but not exactly what we hoped. You don't have the option of brewing on one side or the other. If it's one cup then it's on the left. You can't brew the right side alone. It does drip on both sides even if you only brewed one cup. It works well enough and it was better than messing with our Keurig (very sad for Keurig) but not our 'forever' maker."", ""Compared to the other \""to-go\"" type coffee makers I have tried, this one brews the best coffee. But the drawback is the design. If you only brew on one side, the other side will still drip a small amount of coffee. Both sides continue to drip even after you shut the machine after. Also when you take out the basket to clean it, it drips all over. Good coffee but lots of clean-up."", ""I loved the idea that you could brew one or two cups, but this machine was nothing but a big pain for me. I've already packed it up and bought a different one. There are two separate swing out arms each with its own filter but they leak every time I used them. The water comes through so fast you have to use extra coffee grinds so your cup is not weak. It is also not very hot because it is not in the maker long enough to heat up properly."", ""Advantage:  My spouse and I like different brands of coffee. This is the only machine we could find that does this. The concept is perfect in brewing two different coffees at the same time. The #1 Melita filter fits for those of us who like that additional filtering. No need for the second person to wait to brew their cup. It's simple to use. The cups are attractively stainless outside with black plastic inside which bypasses that metal taste and makes for a better tasting 14 oz. brew."", ""I brew my wifes into a thermos brand travel mug and it stays hot for hours there. You do have to pay attention if brewing only 1 cup. The picture of 1 or 2 cups on top of the maker where you turn the dial to make 1 or 2 cups at a time is opposite of where you place the cup while making only 1 cup. (Picture shows 2 cups on the left and 1 cup on the right but to brew only 1 cup you place the cup on the left.)""]",27.399999999033753
G_052,REC_052,B00G11D5JA,Cell_Phones_and_Accessories,medium,descriptive,dense,5,How to install this screen protector?,[UNANSWERABLE],,0,"[""KB_00472"", ""KB_00467"", ""KB_00468"", ""KB_00475"", ""KB_00470""]","[""While the anti-glare screen protector is good, putting it on was a challange, as the card  caused several scratches to appear on it."", ""Sceen saver is a perfect fit and high quality. Easy to install. Spray your screen with water not to much and install damp and smooth out the bubble. Worked great for me....."", ""Can not remove the bubbles, impossible to work with. there must be a better way  I have screen savers on all of my other devices and they work extremely well. I tried all 3 in this package following the directions carefully. I was unable to install without bubbles remaining."", ""Easy install, works just as described plus I have 2 more for a back up. Does a good job at cutting down the glare"", ""Fast shipping. It's a good screen protector, but isn't shiny, it has a more matted/ brushed look than some protectors.""]",9.84029100072803
G_053,REC_053,B003NRHAH8,Electronics,medium,descriptive,dense,5,Will this work on my Sony Nex 7?,Yes,KB_00477,1,"[""KB_00480"", ""KB_00477"", ""KB_00484"", ""KB_00478"", ""KB_00479""]","[""i use this as my everyday lens on my nex-5n. it makes the camera very compact and takes very nice pics. now hoping sony and others can start making more lenses for these cameras."", ""This is a nice and compact lens which I enjoy using on my NEX 7. Unfortunately, its sharpness is somewhat lacking especially when placed in more challenging situations (eg. low light street). I wish Sony will put out a better version of this lens - based on the photos I have seen... 3 stars is about right."", ""makes my NEX-7 very portable and great for macro shots!"", ""This is my third lens of the Sony Nex Cameras. Great pictures at all and  I don't heasitate in buying this lens."", ""I have a Sony NEX-7 and I've used a handful of lenses, and honestly the 16mm is not among the best.If you already have the 18-55 kit lens this lens isn't that useful. You already have 18mm with image stabilization with the kit lens.The 16mm isn't that sharp either.I would say only buy this lens if you want to make your camera small enough to fit in a pocket, or if you plan on getting the fisheye conversion lens that attaches to the 16mm.""]",13.392249995376915
G_054,REC_054,B006FJCLI4,Sports_and_Outdoors,long,descriptive,dense,5,"I want to use this phone in Europe, and do not intend to use it in US with T-Mobile.  Can I get an unlocked version of this phone?",This phone can be unlocked with a 4 digit code and you can get those online at unlock codes dot com or you can find them from T-Mobile. eather way you can use this phone if you do get that. Thanks for asking.,KB_00487,1,"[""KB_00491"", ""KB_00489"", ""KB_00487"", ""KB_00496"", ""KB_00492""]","[""My husband and I  have had a T-Mobile phone plan for ~10 years, so do all my grown children. We talk to each other using the free T-Mobile to T-Mobile plan. Anyway, another phone broke, instead of renewing a contract every time a new phone is needed, we buy one from Amazon. Works well for us, we appreciate the ability to buy one when we need one."", ""I signed up for a T-Mobile pay as you go phone because I don't use my phone much and they have the best per minute rate of all the carriers. The downside is you pay for the phone up front, unlike the last phone we got from Verizon for signing a new contract. The network coverage is nowhere as strong as my wife's LG Accolade Verizon phone, especially in fringe areas."", ""My LG GS170 phone was bought at Walmart for a lower price (christmas pricing). In Package: Comes with power cord (recharging) and a T Mobile sim card (you have to call TMobile to activate your prepaid phone line and the sim card). Or you can get your own phone line with another carrier (they will require their own sim card).The phone is more of a backup phone (than my primary phone), but it is REALLY easy to use."", ""If that isn't what you're looking for, in other phones you can use the arrow keys to scroll through alternative words. Not this phone. You have to backspace over the wrong word, use a MENU to change to the alpha mode, then type in the word you want, then change back to the T9 mode.- It routinely skips telling you that you have messages."", ""(I went online to find out. )I was able to set up my account,voice mail and other stuff with ease.The speakers and mike sound clear. The screan is easy to see and clean. I also like that it has Caller ID on the top flap so you can see who's calling before you answer.You also get a choice of plans. Pay as you go or one of T-Mobile's monthly subscriptions. Right now I chose pay as you go.""]",31.274084001779556
G_055,REC_055,B005KP1E14,Toys_and_Games,medium,descriptive,dense,5,What is the difference between this helicopter and the MCX RTF,"If you are interested at all in advancing your skills and learning to fly bigger RC helicopters, get the MCX or better yet the MCX2. These are 4 channel helis and the controls will be correct on the transmitter. The Scout is 3 channel and the controls will not teach you how to fly an RC helicopter correctly.",KB_00499,1,"[""KB_00499"", ""KB_00497"", ""KB_00505"", ""KB_00500"", ""KB_00503""]","[""It's a 4-channel, larger, and little more powerful. This is now his new favorite, and he flies it quite well. He still uses his Scout, and no doubt, his scout was what helped him be prepared to fly the MCX. Part of me wants to recommend the MCX ($75) if you're starting out, but I'd say the Scout is better if it's for a kid, and then you could upgrade later."", ""This is my first RC Helicopter. The guy at the local hobby shop suggested this heli over a larger one (27\"" from nose to tail) that was about the same price. The difference is that this is a \""hobby\"" heli and not a \""toy\"" heli. The difference is that \""toy\"" heli's do not have replaceable parts, should you crash one too many times. \""Hobby\"" heli's have fully replaceable parts."", ""This is my first RC helicopter and I love it.Pros:Not expensiveSmallEasy to flyCons:Battery can only last about 10 minsRecommended for RC Helicopter beginners!"", ""It performs beautifully and in high speed mode it cuts right through gentle winds, just make sure you've got fresh batteries when flying outside.If you've tried others without good results give this one a try. The difference will be night and day. The higher price is justified by better control and quality. I recommend this to anyone interested in RC Helicopters."", ""This helicopter is easy to fly for beginners and super fun. I recommend you get several batteries to extend the flying pleasure.""]",28.919582997332327
G_056,REC_056,B007TGMJ4S,Pet_Supplies,medium,descriptive,dense,5,what are the dimen of this product? holong and wide is it,[UNANSWERABLE],,0,"[""KB_00508"", ""KB_00509"", ""KB_00514"", ""KB_00512"", ""KB_00516""]","[""Sorry, not meaning to bash another person's review of a product, but some info needs to be clarified or corrected. In the description (and again on the packaging once you get the product) it says this item is meant to be placed ON TOP of a glass or plastic canopy OVER your fish tank. Of course, where else is somebody going to put it? Well, it is NOT meant to be placed UNDER a hood IN your fish tank where it is exposed to excessive moisture."", ""waste of money and I don't know how to fix it."", ""Fight pop out of the darkness! Its really awesome! Makes out aquarium look neat and very beautiful. Thank you so much"", ""I haven't had this light too long and it wasn't cheap but started to fizzle out on me. It cant be in a regular aquarium hood as it need protection from moisture. I opened mine to see if there was something easy I could fix and the plug adapter fell right off. My freshwater tank had corroded it. It wasn't cheap and was really pretty as first but I would save your money as it will disintegrate over water."", ""Bottom line, disregarding the manufacturer's error in the instructions, and if you actually know how to properly place this item so it does not corrode and fall apart from excessive moisture, you end up with a pretty blue lit fish tank with glowing things in it.""]",11.782875000790227
G_057,REC_057,B004WMP03E,Home_and_Kitchen,medium,descriptive,dense,5,How thick is the Stainless Steel Measuring cups? Some are quite thin.,You're right--these are thin.,KB_00518,1,"[""KB_00518"", ""KB_00522"", ""KB_00524"", ""KB_00519"", ""KB_00523""]","[""It's hard to tell by the pictures but the cups are quite thin, you can squeeze the sides and they give quite a bit (I think if I tried I could completely bend them inward). I guess they're okay for the price. The measuring spoons seem good. If I had to do it over again I'd go with something a little stronger."", ""There's nothing miraculous to note about these measuring cups. They're sturdy, stainless steel, and measure things you put into them. Nuff said."", ""well...what can i say? they are stainless steel, a nice set and they seem sturdy. I measure on a scale now, but its nice to have a solid set of measuring cups."", ""They are of a good weight stainless steel. They took quite a while to arrive, over 10 days for sure. I wish there was a 2/3rds cup measuring cup."", ""GARBAGE and NOT Stainless Steel! The measuring cups rusted immediately in areas inside and on the bottom. They feel cheap. I am returning.""]",14.642958005424589
G_058,REC_058,B003L14UCO,Office_Products,long,descriptive,dense,5,"What is the capacity?  For example, Brother's cartridge says it'll print 2600 sheets at 5% coverage.","2600, give or take a couple hundred. Remember that this is 5% coverage. I get about 1800 to 1900 with full text pages. About four reams of paper.",KB_00530,1,"[""KB_00530"", ""KB_00527"", ""KB_00529"", ""KB_00535"", ""KB_00532""]","[""This cartridge yielded only 938 pages, far short of the 2600 that a true \""high-yield\"" would print. Also, the print quality was deteriorating rapidly over the last several hundred pages. Considering the price, the yield was not that bad of a value, but the product is misrepresented as high-yield when it is not."", ""I bought this cartridge as a back up when my Brother cartridge ran out of ink. Today, it ran out of ink, 5 months after I purchased it. The installation went smoothly but there is background black type on the page. I am still within the 6 month period. The background printing stopped after several sheets were printed. It is ok now."", ""This toner cartridge was absolutely filthy with excess toner when I opened the package (plastic bag). It took 10 minutes of wiping the excess spilled toner off the cartridge before I could put it in the drum. I give it two stars, because it appears to print alright, after throwing the first two sheets away because of excess toner on the sheet."", ""I have a Brother 7840W all-in-one printer. The replacement toner cartridges would cost a minimum of $45 each from Staples, Office Depot or Office Max, even for a re-manufactured cartridge. This cartridge was $15 delivered. The cartridge arrived within 5 days, and was securely packaged with the standard box, inflated bubble sleeve, and heavy black plastic wrap.The difficulty with rating a toner cartridge shortly after delivery is that I don't yet know its performance over a long period of time."", ""I installed this toner cartridge a couple of weeks ago and it has been working great so far.Even if it doesn't last as long as the $48 Brother TN-360 unit, you can't beat it with a stick as you can buy 3 of these and spend about 6$ less. (If you buy these in a 3 pack, the ratio is about 5 to 1. )Go for it!""]",12.8891249987646
G_059,REC_059,B000BKY63G,Tools_and_Home_Improvement,long,descriptive,dense,5,can I purchase extra rail clamps for other tools such as a drill press or scroll saw?,Yes the part number is PM-7002 available on Amazon.com,KB_00541,1,"[""KB_00536"", ""KB_00539"", ""KB_00540"", ""KB_00538"", ""KB_00544""]","[""This is a very heavy duty mitre saw stand. If you are going to use this in one location for extended periods of time then I would highly recommend it. The beauty of this beast is the fact that you can buy additional clamps and mount whatever you want on it. I am building out my woodshop and needed a space saving alternative for various benchtop tools. This is a great solution to the problem."", ""I started out looking for a sturdy mitre saw table and ended up with a versatile power tool stand that helped me gain needed space in my workshop. With the quick interchangeablilty of power tools, I was able to eliminated permanent stands and tables dedicated to individual power tools. I now stow table top grinders, scroll saws, sanders, etc. away then quickly and securely mount them on the PM7000 when needed. Changing tools takes about 20 seconds."", ""Scrap particle board across the length-wise 2x4's and I also had a shelf for storing the tools not in use on the bench. (My frame and not the tool rest take that significant additional weight.) Even extra shelf-feet so that I can add more tools, wife willing, to my cluttered shop."", ""Well serves my simple purpose: a platform for a rather hefty 12\"" compound power miter saw. Yes, bench is lightweight but it does not budge when sawing or using my 12 1/2\"" bench planer.Mass fights vibration. What about the bench's light weight? Mild vibration is not going to affect the accuracy of a cut by a miter saw or a bench planer. Nor would it be a problem, I think, for a bench drill press."", ""I bought this stand to hold the new miter saw I got. I use this same stand at work & have been completley satisfied. I have used the vise more than I ever thought I would. The light is a nice attachment but, my favorite thing is all the extra plug ins. My shop is short on plug ins & this bench gives me more right where I need them. It's very sturdy and easily portable.""]",21.607957998639904
G_060,REC_060,B002HRET4M,Patio_Lawn_and_Garden,long,descriptive,dense,5,"Just installed the Baracuda, it continuously gets stuck on the pool ladder. I followed the instructions is there someting we can do to fix this?","I am saying this based on my experience, I had control valve set more suction to baracuda than skimmer. Once I changed set up to be neutral for sharing suction power between baracuda and skimmer, it started behaving the way it should. I hope this resolve your problem",KB_00552,1,"[""KB_00547"", ""KB_00550"", ""KB_00553"", ""KB_00549"", ""KB_00554""]","[""I bought my Baracuda Ranger 5 years ago from a pool store for over $200, after returning an Aquabug that did not work for my situation. I have an above ground 18' round pool I installed myself, so the liner is a little wrinkled at the bottom. This cleaner really does a good job, especially considering the unlevel liner. My biggest complaint is that it does get stuck behind my ladder."", ""We purchased the baracuda because our last cleaner would go behind the ladder and get stuck. This one will not go behind the ladder, but occasionally the ring to prevent this hooks the bottom rung. We have an extension on our ladder, however, that is typically not on most ladders. Without that extension, I don't think the vac could ever get caught in the ladder."", ""This unit works great. Easy to assemble. It works silently, cleaning the bottom of the pool without getting stuck by the ladder."", ""I have not had to clean my pool since I got the Baracuda. I have an above ground pool and it works great. Gets hung up on the ladder every now and then but I still love it. Wish I had bought one 10 years ago."", ""It works ok but always gets hung up in behind the ladder. It cleans my 12 x 24 pool good but can't leave it unattended.""]",12.817750000976957
G_061,REC_061,B001KW0BE2,Home_and_Kitchen,long,descriptive,dense,5,"Will it remain stable if the cardboard backing is not put on? I have beautiful wood paneling on my wall, and I would like it to be visible through it.",I highly doubt it. The backing actually stabilizes the overall frame.,KB_00557,1,"[""KB_00557"", ""KB_00560"", ""KB_00561"", ""KB_00562"", ""KB_00556""]","[""The shelf looks ok from a distance but the back is actually black cardboard. It is VERY unstable. It's dangerous really but too costly to return. We put the heaviest items on the bottom and lightest on the top but it is really too tall and narrow to be safe. I would not recommend this to anyone that ever has children or pets in the house."", ""I like the look of this item and the fact that it holds a lot of CDs, and I guess it'll be okay because it is against a wall, but it is not entirely steady. I feel that it could topple over easily."", ""For the price, this is an excellent piece of furniture for storing games, CD's and DVD's. If you have children, I highly recommend using the wall attachment to keep it from falling over. The fact that it is so tall and so narrow (which is what I like about it), it could tip over very easily if not anchored."", ""It would after some few minutes fall back to the wall where I had placed it. I unloaded the unit and after several minutes the unit would still fall back, of course I have a carpeted floor, I have a simple solution for that problem. All in all I am very pleased with this product, I will be buying another."", ""This piece holds lots of media. Remember this isn't wood but hi-compressed cardboard with a thin backing. I fastened my unit to a closet wall. In order to do this, I made a custom shelf with support brackets and reinforced the inside top of the frame to anchor it to the wall. I trimmed about 2 1/2 inches off the base plate and used it to reinforce the top. I ended up with several extra shelves.""]",12.632874997507315
G_062,REC_062,B002KJSD8K,Beauty,medium,descriptive,dense,5,what type of smell does it have,It is a very light not unpleasant smell that dissipates quickly. It is not floral at all.,KB_00574,1,"[""KB_00566"", ""KB_00571"", ""KB_00570"", ""KB_00573"", ""KB_00574""]","[""I think this works well. Doesn't smell great but also doesn't bother me. I bought one for my mom too."", ""This surprisingly started off well then after a while started to clog my pores. I literally, had big acne in my inner thighs. This was the only product I was using to make sure that no other product would interfere which it. Way to expensive for what it did to my skin. As for my skin texture did absolutely nothing."", ""Very nice lotion that smooths the skin. It is a bit pricy but I like the results. Another great product from Vivite."", ""This lotion is the bomb! I love all of my vivite products and this one does the job as expected."", ""This is a really nice thick firming lotion. I like the way it smells, and it glides on easily and absorbs quickly.However, I wouldn't say it was worth the extra money. Most of the other firming creams that were $10-15, such as Nivea, worked a lot quicker and better, so I'd say hold off and try the Nivea Goodbye Cellulite firming serum or the Jergen's Skin Firming Lotion. Everyone's body reacts differently to different lotions, but I just wasn't that impressed.""]",11.647166997136083
G_063,REC_063,B001RTL5L6,Sports_and_Outdoors,medium,descriptive,dense,5,How do you turn off/on and is there an auto shut off?,There is a little black button to push for on and off and setting what mode you want them in.  They will automatically shut off after about 5 minutes if the wheels are not in motion.,KB_00584,1,"[""KB_00580"", ""KB_00581"", ""KB_00576"", ""KB_00577"", ""KB_00578""]","[""This means if you use rechargeable AA's you have to remove the batteries from their bays. One of the units I own tends to turn itself off while I am riding. This tends to happen at least once every ride. I can stop and turn it back on but eventually it will turn itself off ( even with freshly charged batteries ). I plan to replace the bad unit. Nothing draws attention to a cyclist like spinning lights!"", ""I'm just a happy customer. I had a problem with my first unit and seller took care of it super quick.For 15 bucks this device is fantastic. And the seller is great.-----Update Dec 2012: I've been out at night maybe 15 times now. This thing sure gets noticed. Cars up ahead of me seem to just stop and wait -- like oncoming cars that are going to turn left, or cars pulling onto the same street I'm riding on."", ""The product was great when we received it. The easy to understand instructions made installation a breeze. However, within a week we started noticing problems. For starters, the lights' auto-off function would activate whilst we were in the darkest spots of town. Moreover, after we left the bikes (with the lights installed) out in the rain once, one set of the lights decided it didn't want to turn off."", ""difficult to set up on bike, hard to turn on and off, lights not bright enough, very small screws.Would try something different"", ""Meh, these aren't great. One of the bulbs wasn&#8217;t working when we got it - I should've exchanged it but I waited too long. Also, whenever I turn them on and go for a ride, the lights only stay on for about 4 minutes, even though I&#8217;m riding continuously. For the price, and the fact that they don&#8217;t sell as a pair, I wouldn&#8217;t recommend it.""]",11.686416997690685
G_064,REC_064,B0018B15FE,Health_and_Personal_Care,long,descriptive,dense,5,"Using Charlie's without cleaning the machine? has anyone used this soap in a laundromat or apartment building machine where it's nearly impossible to clean the machine?I've heard great reviews of this soap, but I don't really control my washing machine environment as much as I'd like to, since I don't have my own machines - if the soap's going to suck in this environment, I'd rather know ahead of time and not buy it.",[UNANSWERABLE],,0,"[""KB_00595"", ""KB_00586"", ""KB_00588"", ""KB_00590"", ""KB_00589""]","[""Made for front loading, high efficiency washing machines, Charlie's soap cleans extraordinarily well. It has the benefit of being perfume free for anyone who is sensitive or allergic to perfumes. It is biodegradable to help protect the environment."", ""I've been using Charlie's soap for my laundry for over 6 years and I'll continue to use it because I love it so much! It's a great product, gets rid of more stains than any other soap I've used, it's a great deal because there's up to 100 loads per can, safe for the environment, safe for babies and anyone with sensitive skin (my family) or allergies, works in any washer, and I like that it has no added smell."", ""I, too, bought this soap on all the great reviews posted here. I've been using non-mainstream detergents for some time now, but switch it up every now and then. Lately, I've been using the pump Method soap, which I like a lot, but had read somewhere that someone was suggesting Method soaps may not be as environmental as they claim. So I looked around for an alternative and Charlie's soap got such great reviews, I thought I'd try it."", ""I'm sold; never going to buy any other brand of laundry soap again. You know that smell clothes can get after leaving them in the washing machine too long? Gone with Charlie's Soap. Our clothes have never looked or smelled so clean. I'm buying more to give to my married, and college-age sons. Environmentally friendly and works beautifully; what more can you ask for?"", ""From what I've read other places, some babies are sensitive to this soap. I know that you are not supposed to switch between Charlie's and other detergents and that you are supposed to clean out your machine first, and I did all that, but still my son was having reactions. Also, we do not have hard water. I will use Charlie's for other cleaning around the house, but unfortunately it's not going to work for us for cloth diapering.""]",33.25100000074599
G_065,REC_065,B002HDYD88,Home_and_Kitchen,long,descriptive,dense,5,"Anyone using them on carpet? How stable are they? If you were to just sit your speakers on them (without any tac) , would that be ok?",They come with metal spikes for the bottom of the stand. These extend down into the carpet and create a pretty stable platform. Mine have nothing attaching the speaker to the stand (just gravity) and they are plenty stable on carpet.,KB_00597,1,"[""KB_00599"", ""KB_00597"", ""KB_00596"", ""KB_00598"", ""KB_00604""]","[""The speakers are a bit heavy and we wanted to be sure the top shelf was secure.the quality for the price would lead me to recommend these stands to anyone wanting to put their speakers at the perfect height and have them be secure."", ""These stands match my Polk speakers and subwoofer perfectly, they are stable and the cable management works for me. They came with both feet for hardwood floors and spikes for carpet. They are easy to assemble and have worked well for me."", ""If you do strip them you could easily fix it with some glue and sawdust or sliver of wood inserted in the hole.I'm using these with the carpet spikes, and the small brass spikes for the speakers. I was a little dubious at first about the strip of plastic that covers the speaker wire in the back, but it actually works fine in practice."", ""Needing stands for two bookshelf speakers, I found the Sanus NF24c cherry speakers to be a perfect match for the finish and size of our speakers. I really liked that the center section perfectly matched the finish on the speakers.Assembly was quite easy. Even the plastic tunnel for the wires, once warmed on a floor register ( or briefly in the sun in summer), was quite easy to bend into place. Once in place, using the rug grips, the stand was sturdy and stable."", ""Instead of using the provided vibration-isolating speaker spikes, I used Bostic Blu Tack ordered from Amazon.Blu-Tack Reusable AdhesiveI hear no vibrations and even with a speaker left / right overlap of 8.5\"". The speakers do not vibrate off the stands. The stands with the sound-isolating adhesive tape survive an occasional bump from my Australian Shepherd too.Comparing 6-year old to a newer Sanus design, I'd comment that Sanus did improve both design and construction from what lasted this long.""]",10.544958000537008
G_066,REC_066,B00165XQWW,Electronics,long,descriptive,dense,5,Is it light weight? I have the Logitech M325 and I love everything about it except that it's a little heavier than I'd like since I'm a gamer.,The answer is that it is lightweight and easy to use.  I'm currently using only the 450 with my laptop.,KB_00612,1,"[""KB_00609"", ""KB_00610"", ""KB_00615"", ""KB_00612"", ""KB_00611""]","[""What can i really say about this mouse except that i love it to death, got it for use in playing the MMORPG - Perfect World on my home computer cabled logitech kept getting snagged. This mouse work great the reciever is so small i can plug it in the front usb port and forget that it is even there since it does not stick out and hurt any thing at all."", ""Bought this mouse almost a month ago. Everything is great about it except for the battery cover on the back end of the mouse does not seat snuggly (it moves a little bit). Though somewhat annoying I didnt think it was worth sending it back as the mouse does everything I need it to."", ""I was looking for a mouse for my laptop, although I wasn't sure a wireless mouse would make much of a difference to a wired one. Well, it does, and by so much!The nano feature of this mouse makes it extremely practical. Also, I love the fact that the mouse is a little heavier than my former mouse; it gives a feel of good maneuverability.I haven't run out of battery, so I can't say much about the claim that batts last six months."", ""The V450 Nano is a very fast response mouse that can be used practically over any surface (except glass). It is very accurate and the receiver is perfect for my laptop since I don't need to unplug it every time I'm going to put the laptop in the bag."", ""I'm a PhD Candidate in Computer Science, so i'm on one computer or another nearly every waking moment. This is my go-to mouse for everything. I have four computers between home and school that i use so i've bought more than one of these so i don't have to remember to carry one around. Here are some review criteria:Responsiveness: The arrow moves just as i'd expect when i move the mouse.""]",14.991666997957509
G_067,REC_067,B007J3FAJ2,Toys_and_Games,medium,descriptive,dense,5,where to get replacement balls for Fisher-Price Cruise and Groove Ballapalooza?,[UNANSWERABLE],,0,"[""KB_00616"", ""KB_00618"", ""KB_00617"", ""KB_00620"", ""KB_00624""]","[""I uploaded a photo that compared the balls for this toy with some of their other similar toys.I couldn't find replacement balls for the Ballapalooza on the Fisher-Price website but I called their customer service department a couple of weeks ago and was able to get a replacement set for the newly released Fisher-Price Ballcano. Fisher-Price service has a great reputation.The price is a bit high but if this toy lasts as long as my other toys from Fisher Price, it's absolutely worth it."", ""I'm happy that I chose the Fisher_Price Cruise and Groove Ballapalooza as a gift for my grandsons Christmas! He absolutely loves it. The colors are so bright and eye catching. I have always liked the quality of Fisher-Price toys , and I am sure that I will be buying more in the near future. AThey have a reasonable price on almost all of their items. So happy to have purchased this item! !"", ""The Fisher-Price Cruise and Groove Ballapalooza, much like its name, takes up way too much space for what it is. This toy takes up more room than any other we own and there's no way to reduce its size for storage. Without changing much feature-wise, this toy could have easily been designed to take up half the space.This toy does have some neat design elements."", ""It is fun to look at and the trampoline works remarkably well once you adjust it on the arm. I later found out that some balls from other Fisher Price toys work well with it as well."", ""Also the swinging door is ridiculous, had to put it on really loosely so it would swing. Would be nice if Fisher Price had ensured variety in the balls, instead we got almost all pink and orange, but I shouldn't expect much from Fisher Price. It's also not the most stable of toy which can be a problem because it's marketed for 6 month olds and up who are learning to stand and pull themselves up. This toy would topple over if a baby tries to support themselves with it.""]",14.043207993381657
G_068,REC_068,B001ELX290,Health_and_Personal_Care,medium,descriptive,dense,5,what is the active ingredient that inhibits hair growth in this product?,This isn't a hair inhibitor. It stops ingrown hairs.,KB_00626,1,"[""KB_00626"", ""KB_00627"", ""KB_00630"", ""KB_00629"", ""KB_00635""]","[""love this product! Works great! has really helped reduce ingrown hair from waxing. Use it every night after my shower."", ""This product rocks, and does what it say it will do. It makes a huge difference in the amount of irritation and ingrown hairs one gets after various hair removal endeavors and is equally good on Men and Women, You wont be disappointed with this product."", ""I have very dark course hair on my thighs. I use an epilator to shave my legs. When my hair grows back I get a lot of ingrown hairs. The PFB Vanish has almost erased all of them. I do still have a few scars left though. I just started using my second bottle and I will continue to use this product. It really works."", ""You guys with curly hair know what I'm talking about. Ingrown hairs from shaving. The irritation, the itching, the little skin infections dotting your face. This is why you should by this product. No lie; as an African American man, not a day went by when I was younger where I DIDN'T have skin issues from shaving. I washed my face and exfoliated constantly."", ""I have tried many different irritated skin treatments. Pfb vanish does control ingrown hair, and razor bumps. Definitely get my recommendation!""]",11.332000001857523
G_069,REC_069,B0066FET1Y,Grocery_and_Gourmet_Food,short,descriptive,dense,5,what are the ingredients,[UNANSWERABLE],,0,"[""KB_00636"", ""KB_00639"", ""KB_00643"", ""KB_00644"", ""KB_00640""]","[""This is the best substitute for me and my family ! We love this product . Thank you for taking the time to find the ingredients and make such a wonderful product. I appreciate being able to drink something with no side effects."", ""Like I said, it's not bad, just different. It is possible I will get used to the taste.I did a lot of research on the ingredients in this product. They can be good for your heart and help you feel calm. This could be a good thing. I just wanted to take the time and post about the taste and aroma."", ""I want to get away from drinking regular coffee and this is the first coffee substitute i've tried . French Vanilla Ayurvedic Roast . I love the ingredients and love the taste and I know that it is all good for me. I will be drinking Ayurvedic Roast from now on and am looking forward to improve health and well-being. Thanks so much , Sandra A."", ""For a while, I tried decaf, but yuck. I found a perfect decaf tea (PG Tips decaf is indistinguishable from the regular tea), and have come to enjoy a number of herbals and other brews, but have never a decent decaf coffee or coffee substitute.I found this stuff by accident online and bought a sample out of curiosity. I liked that it was organic, and there's nothing in the ingredients that turned me off."", ""OH MY WORD. This is it and it has a real good flavor. It also has other good healthy ingredients..(label will tell). Even if you wanted more coffee like flavor, you could add a little bit of real coffee to the brew. Experiment. This is the best so far. I'm glad I finally found a kind that is good and healthy.""]",37.84304099826841
G_070,REC_070,B0057R27YI,Electronics,long,descriptive,dense,5,Will this lens work with a Rebel Xsi?  my telephoto lens was dropped so I am looking for something else to purchase.,"I am not positive but think it will. When I purchased the adaptor to fit it to my Rebel T3, it listed a lot of other canon cameras that it also fit. If all canon cameras can fit the same lenses, then the adaptor would do the same. It's been a fun lens, does take some extra moments when focusing.",KB_00647,1,"[""KB_00649"", ""KB_00651"", ""KB_00647"", ""KB_00648"", ""KB_00646""]","[""The item arrived on time and the packaging was okay, but not great. Nevertheless, the lens worked as advertised. When ordering this lens make sure to note which camera the adapter mounting ring is for as there are more than one being listed on Amazon.com. This is as stated in the ad a manual zoom and focus telephoto lens. If you want an auto focus and zoom lens (wouldn't we all) you will have to pay a lot more than the asking price for this lens."", ""Built quality of Lens is OK but very heavy, it is rather a terrestrial camera telescope than a Lens to put it right. The T-Mount provided with the Lens for Canon EOS is not up to the mark as in my case with careful handling it has got broken, the thread is loose can't be fixed to lens anymore."", ""for the price, this is fantastic. Hard to get a very good focus...but i also dropped it a couple times. Difficult to keep safe being such a big lens"", ""Over all for the price I am very happy to add this lens to my kit."", ""The few I have taken shown no evidence of poor image resolution near the edges. As with any telephoto lens you will need a good tripod or mono pod to steady the image. If you're looking to take pictures of celestial objects you will need a tripod with a counter weight system, if not don't let go of the camera after positioning it.""]",31.684125002357177
